,Instrument,Date,Cash Flow from Operations Pct of Capital Expenditures,Dividends Percentage of Cash Flow from Operations,"Cash Flow from Operations Pct of Capital Expenditures, TTM",CAPEX to Depreciation & Amortization,CAPEX to Cash Flow from Operations,Depreciation & Depletion Pct of Cash Flow from Ops,"Depreciation & Depletion Pct of Cash Flow from Ops, TTM","Dividends Percentage of Cash Flow from Operations, 3 Yr Avg","Dividends Percentage of Cash Flow from Operations, 5 Yr Avg","Dividends Percentage of Cash Flow from Operations, TTM",Price to Cash Flow from Operations per Share,Price to FCF Net of Dividends per Share,Price to FCF per Share,"Price to FCF Net of Dividends per Share, 5 Yr Avg","Price to FCF per Share, 5 Yr Avg","Price to Cash Flow from Operations per Share, TTM",Price to FCF Net of Dividends per Share - Issue,"Price to FCF Net of Dividends per Share - Issue, TTM","Price to FCF Net of Dividends per Share - Issue, 3 Yr Avg","Price to FCF Net of Dividends per Share - Issue, 5 Yr Avg",Price to FCF per Share - Issue,"Price to FCF per Share - Issue, TTM","Price to FCF per Share - Issue, 3 Yr Avg","Price to FCF per Share - Issue, 5 Yr Avg",Price to Cash Flow from Operations per Share - Issue,"Price to Cash Flow from Operations per Share - Issue, TTM",Free Cash Flow Yield - %,"Free Cash Flow Yield - %, TTM","Price to FCF Net of Dividends per Share, 3 Yr Avg","Price to FCF Net of Dividends per Share, TTM","Price to FCF per Share, 3 Yr Avg","Price to FCF per Share, TTM",Curr Price to FCF Net of Dividends per Share,"Curr Price to FCF Net of Dividends per Share, TTM",Curr Price to FCF per Share,"Curr Price to FCF per Share, TTM","Free Cash Flow Yield - %, 3 Yr Avg","Free Cash Flow Yield - %, 5 Yr Avg",Cash Flow from Operations per Share,Capital Expenditures - Total per Share,"Cash Flow from Operations per Share, TTM",Free Cash Flow Net of Dividends per Share,"Free Cash Flow Net of Dividends per Share, TTM",Free Cash Flow per Share,"Free Cash Flow per Share, TTM","Cash Flow from Operations per Share, 10 Yr CAGR","Cash Flow from Operations per Share, 10 Yr Interim CAGR","Cash Flow from Operations per Share, 3 Yr CAGR","Cash Flow from Operations per Share, 3 Yr Interim CAGR","Cash Flow from Operations per Share, 5 Yr CAGR","Cash Flow from Operations per Share, 5 Yr Interim CAGR","Capital Expenditures - Total per Share, TTM","Free Cash Flow Net of Dividends per Share, 3 Yr Avg","Free Cash Flow Net of Dividends per Share, 5 Yr Avg","Free Cash Flow Net of Dividends per Share, Annualized","Free Cash Flow per Share, 3 Yr Avg","Free Cash Flow per Share, 5 Yr Avg","Free Cash Flow per Share, Annualized","Cash Flow from Operations per Share, PoP % Chg","Cash Flow from Operations per Share, YoY % Chg"
762,NOBLE.BK,2022-12-31,-1074.19413,,,0.38801,,,,128.530737016037,80.1565553478462,,,,,23.5684089417642,3.79205366857428,,,,,23.5684089417642,,,,3.79205366857428,,,-12.3931717872168,-5.70626121495174,,,,,NaN,NaN,NaN,NaN,-20.694664309489,26.3709347862678,-0.629242897977074,0.058578136213457,-0.157614513388951,-0.767819789862233,-0.578769497732201,-0.68782103419053,-0.182600358878456,,,,,,,0.024985845489505,-1.37669965706094,0.234680110253805,0.667557468546239,-0.976960610943795,1.45858610989531,1.13570727972668,17.7983413389558,173.177504840591
763,NOBLE.BK,2021-12-31,-738.07297,,,1.01049,,,,74.859207022348,63.8342997897233,,,,,8.47324882668004,2.86877465031834,,,,,8.47324882668004,,,,2.86877465031834,,,-14.1333514654797,-23.345554882266,,,,,3.41118361571756,54.3186995156795,2.11859389853794,6.45522636551721,-13.5252646258837,34.8580882743451,-0.765486862706428,0.103714252420575,-0.844451979457983,-1.7191311579897,-1.34603592952212,-0.869201115127003,-0.868454641620294,,,,,,,0.02400266216231,-1.12333883696883,0.618293655503648,-0.923772363350156,-0.685280074378109,1.82619990401081,-0.13029913829965,-125.739105020162,93.261878079201
764,NOBLE.BK,2020-12-31,4179.69271,36.98611,,1.10302,0.02393,2.16116,,57.4759082911835,50.6655718134629,,2.40159314043677,3.96162821022168,2.46046015106867,5.10021784108692,2.44459260040414,,3.96162821022168,,,5.10021784108692,2.46046015106867,,,2.44459260040414,2.40159314043677,,40.6428041342455,-32.1670075083899,,,,,4.20139463601781,26.3015712760513,1.2458462367831,2.3006426074813,-6.0859799107834,40.9066115897873,2.97402284231251,0.071154102699804,-1.23730293714769,1.80289327483367,-1.53994728358589,2.90286873961271,-1.26094669432888,,,35.4201247652794,,,,0.02364375718119,-0.82252402818769,0.95544058682825,-1.09460387591974,-0.332598802124313,1.99336082676288,-1.09460252775762,-48.5783617808908,-132.114301487778
765,NOBLE.BK,2019-12-31,11421.71287,69.73094,,1.26928,0.00876,0.68409,3264.87235926046,56.3875811420848,91.2974886127991,7381.08225843114,0.816652902951353,2.77834161398521,0.82386605976204,150.002727000435,4.82698853412226,1115.44554767502,2.77834161398521,,,150.002727000435,0.82386605976204,,398.554533978937,4.82698853412226,0.816652902951353,1115.44554767502,121.378953308118,-0.404591038160364,,,398.554533978937,,29.9974943201072,1.56913227873472,22.0587428006118,0.889483931418869,0.250906692747058,20.7168505359178,5.78360189467343,0.050636904995107,0.003657731216467,1.70000523082729,-0.286487464236683,5.73296498967832,-0.016507314356943,,,610.488947201733,-89.5343091237906,,,0.02016504557341,-0.543953981652727,0.027417074139913,-0.93286908455185,0.01438581737082,0.852008629870889,-0.611948509808925,2029.83411068487,30.8665824059329
766,NOBLE.BK,2018-12-31,472.81662,20.86747,,0.9855,0.2115,20.90978,,3.81529831555834,,,15.0600975439011,25.9734402028954,19.0996431558185,,,,25.9734402028954,,,,19.0996431558185,,21.2944965178583,,15.0600975439011,,5.2356999125157,-1.93321379718148,,,21.2944965178583,,3.55540382262779,NaN,3.55540382262779,NaN,4.69604904328855,-16.5826716933296,0.271551754460991,0.057432784957933,-0.059248791762713,0.157452993459993,-0.273286245985616,0.214118969503058,-0.081194979481622,,,,,,,0.02194618771891,-0.497450222224988,-0.664581761039984,-2.39609352509848,0.27447149464331,-0.626585572949277,-1.60264338103359,-77.3244441412015,62.7586385320776
767,NOBLE.BK,2017-12-31,2531.56371,0.0,,0.67883,0.0395,5.71718,,,,,3.41496083095682,3.55540382297554,3.55540382297554,,,,3.55540382297554,,,,3.55540382297554,,8.44479401644485,,3.41496083095682,,28.1262002796378,-14.6941638262777,,,8.44479401644485,,NaN,1.53131897599916,NaN,1.53131897599916,11.8416150595582,-25.2434154590272,1.1975528015805,0.047304865193514,-0.705785357246567,1.15024793638698,-0.818893201400088,1.15024793638698,-0.742055273227026,,,,,47.6163558569447,,0.036269915980459,-0.279513116264195,-0.946691388162279,-1.6985881744999,0.681926878467272,-0.900037932103509,-1.6985881744999,7326.22764884944,-33.1305312269413
768,NOBLE.BK,2016-12-31,32.56296,0.0,,0.73222,3.07097,407.3772,,,,,267.890245168198,,,,,,,,,,,,5.14502505844913,,267.890245168198,,-0.773067934333802,-11.9035056936443,,,5.14502505844913,,NaN,NaN,NaN,NaN,19.4362513037289,-35.4608591824959,0.016125990990406,0.049522492357091,-0.604380908080472,-0.033396501366685,-0.737482494170322,-0.033396501366685,-0.66064456599726,-32.7228281866332,,,,,,0.056263657916788,-0.006455214602516,-1.16451978459107,3.31024488061586,1.09299728186263,-1.09786710242187,3.31024582322162,100.585787735659,163.030017025963
769,NOBLE.BK,2015-12-31,-5395.72796,,,0.87048,,,,,,,,,,,,,,,28.243417715853,,,,3.4165362138058,,,,-83.9288508363948,-65.5788830039902,28.243417715853,,3.4165362138058,,NaN,NaN,NaN,NaN,29.2694102277952,-46.0883813482114,-2.75287275727115,0.051019487576078,-2.93019470667913,-2.83722428860802,-3.08345627548617,-2.80389224484723,-3.00351284158275,,,,,,,0.073318134903624,0.196668762480619,-1.27400543544566,-0.877595034783052,1.62579807816892,-1.17735417721351,-0.877595034783052,-70.8770984868815,35.3856430168881
770,NOBLE.BK,2014-12-31,-3289.07909,,,0.98672,,,,,,,,,,,,,,,8.09941057115684,,,,2.46085793414375,,,,-54.3765619899828,-66.2616589672746,8.09941057115684,,2.46085793414375,,NaN,NaN,NaN,NaN,40.6362344662512,-35.4439949688064,-1.61102498909911,0.048981035323402,-3.04715046756968,-1.75998894507219,-3.54423508340916,-1.66000602442251,-3.11429797146191,,,,,,,0.067147503892223,0.704462474251183,-0.896916376069102,-4.64977492749171,2.318594150344,-0.782942888319274,-4.33238965500245,-58.6814472121557,-809.203975637482
771,NOBLE.BK,2013-12-31,-736.30452,,,2.05348,,,,,,,,,,,,,,,5.86226912451042,,,,2.09441539791184,,,,-38.1330681022513,-37.3761829264387,5.86226912451042,,2.09441539791184,,49.4877629105212,NaN,18.7706880382388,NaN,47.7460202497084,-26.1462927783037,-1.01525730789762,0.137885518370487,-1.79353392750899,-1.25309514215149,-2.7269939134928,-1.1531428262681,-1.88749723778515,,,,,,,0.093963310276166,0.983861977020434,-0.588796754477052,-1.36231350824307,2.75382987368078,-0.478162924166216,-1.36231350824307,-694.229013429711,-143.553337701432
772,NOBLE.BK,2012-12-31,1752.19647,58.52763,,0.16018,0.05707,34.65635,,,,,10.1982383141803,28.5143776770146,10.8154916791757,,,,28.5143776770146,,4.72840705152983,,10.8154916791757,,1.83231152983467,,10.1982383141803,,9.24599666537042,-13.9598674612282,4.72840705152983,,1.83231152983467,,NaN,NaN,NaN,NaN,54.5758722639391,-24.0816796913775,0.170852867320943,0.009750782525775,-0.756090667722626,0.061105954243025,-1.69802917394507,0.161102084795168,-0.858531848865535,,,,,,,0.102441181142909,1.19981845241048,-0.41867605297397,-5.34957702846933,3.09621477492161,-0.317369249481535,-5.34957702846933,140.139586777466,-366.252307941806
773,NOBLE.BK,2011-12-31,-8209.07917,,,0.08775,,,8.01815093184496,,,79.935612122563,,,,,,6.14160009539085,,56.9683921749809,4.06184231349148,,,6.77011545651805,1.72699825576686,,,6.14160009539085,-26.7133126337553,14.7707968412449,4.06184231349148,56.9683921749809,1.72699825576686,6.77011545651805,NaN,NaN,NaN,NaN,57.9039380416719,-43.1590125526152,-0.425646801667773,0.005185073657126,1.05021491139428,-0.58082475563961,0.113220678234845,-0.4308318753249,0.952716396260295,,,,,,,0.097498515133984,1.35444196636091,-0.618103687795735,-2.69970286701033,3.18560234311899,-0.52279668077614,-1.31135849941119,48.4295344051708,-115.764171679467
774,NOBLE.BK,2010-12-31,-12763.81259,,,0.17555,,,2.22460916947142,,,25.0421882242002,,,,,,2.15022020988511,,2.9859109567585,4.10327927934742,,,2.21547960853274,1.73657487487847,,,2.15022020988511,-51.5771721362016,45.1369534681602,4.10327927934742,2.9859109567585,1.73657487487847,2.21547960853274,NaN,NaN,NaN,NaN,57.5846175403167,-22.9433834185011,-0.825369320905358,0.00646647947067,3.418254542586,-0.951778991725251,2.46156034337311,-0.831835800376028,3.31756607990977,,,,,,,0.100688462676228,1.29575126998885,-0.352241113373199,-1.46889327473768,3.06167583917475,-0.268932894145139,0.420829172785117,-1370.17148283857,12.5961389453461
775,NOBLE.BK,2009-12-31,-70.20684,,,2.2043,,,2.01829505618287,,497.732455095911,32.0106515938202,,,,,,2.47359791193183,,3.75484522602078,4.85331213796102,,,2.52696372455884,1.83060966320466,,,2.47359791193183,-11.8147864378089,39.5731838285325,4.85331213796102,3.75484522602078,1.83060966320466,2.52696372455884,NaN,NaN,NaN,NaN,54.6266099267389,-8.04793865929761,-0.056141023720019,0.0799651799372,3.43629009347023,-0.219390837111939,2.26374177585155,-0.136106203657219,3.36372062542526,,,,108.330505972978,,,0.072569468044972,1.029138226628,-0.157142310136328,2.77072254993742,2.72845115336579,-0.085156119550462,2.7707254470827,64.6598668787291,171.588947473183
776,NOBLE.BK,2008-12-31,-83.47153,,,6.9609,,,2.1611585621252,,,36.9861135270815,,,,,,2.40159314043677,,3.96162821022168,5.26024810592742,,,2.46046015106867,1.84529359730339,,,2.40159314043677,-74.3811353995181,40.6428041342455,5.26024810592742,3.96162821022168,1.84529359730339,2.46046015106867,NaN,NaN,NaN,NaN,54.1919183733876,-16.7926445306645,-0.158859117840245,0.190315335004451,2.97402284231251,-0.402491634636076,1.80289327483367,-0.349174452844696,2.90286873961271,,,,35.4201247652794,,,0.071154102699804,0.86870340302976,-0.261981064017898,1.92564039763709,2.47635142563642,-0.178652064569028,1.92564138845121,81.530167381956,-30.2819688362592
777,NOBLE.BK,2007-12-31,-14492.98634,,,0.28304,,,1.64842912751904,77.7299113496808,,88.7836197625045,,,,,,1.69684363085927,,19.9382879016965,5.29916413300636,,,1.74403552492848,1.85177713388143,,,1.69684363085927,-71.596886385069,57.3382815720459,5.29916413300636,19.9382879016965,1.85177713388143,1.74403552492848,1.61605610480459,NaN,1.44259685191837,NaN,54.0021788639297,-9.97687102943602,-0.860100473704612,0.005934597973246,3.19086242664458,-0.936032219865802,0.271557648896188,-0.866035071677857,3.10452081291294,,,,5.22231429560489,,,0.086341613731645,0.814316291492537,-0.26276445723873,6.73284269052173,2.33029969203427,-0.180100699423135,8.18749688129864,-201.321133053531,-45.0590862395053
778,NOBLE.BK,2006-12-31,8163.5323,10.60201,,0.50696,0.01225,2.41629,0.863888116219345,52.9358897148648,,50.4424377050694,1.66919858217454,1.89309429482569,1.68989916994891,,,0.647937379793785,1.89309429482569,1.3527123222253,4.1339306801321,,1.68989916994891,0.658864223129685,1.82760902938629,,1.66919858217454,0.647937379793785,59.1751281841407,151.776339478547,4.1339306801321,1.3527123222253,1.82760902938629,0.658864223129685,59.7494042413336,1.67817057936329,16.277885778749,1.51652429713162,54.7162978471275,-4.12493495997713,0.848885565906765,0.01039850807666,4.88935648844378,0.748488116473073,2.34195902554391,0.838487057830104,4.80826962640593,,12.8646964527899,,36.7989187967531,,,0.08108686203785,1.01423950511575,-0.154531528395978,-2.44805543720806,2.29414264198942,-0.085867200217972,0.461322475161244,184.355966282955,126.92679299199
779,NOBLE.BK,2005-12-31,141.16116,21.21503,,11.42934,0.70841,6.19817,0.917233442338692,,,40.7166506021936,3.4923183012675,43.9619600324662,11.9768183985233,,,0.805221787503455,43.9619600324662,1.39441545930618,4.36976916866668,,11.9768183985233,0.817792570489385,2.07572683692248,,3.4923183012675,0.805221787503455,8.3494628266493,122.280396776114,4.36976916866668,1.39441545930618,2.07572683692248,0.817792570489385,NaN,NaN,NaN,NaN,48.1758958940196,-21.0281363215457,0.298529191071047,0.211481118473692,4.2562144069969,0.023715024459102,2.45780161854006,0.087048072597355,4.19078956751721,,11.5100363866218,,64.7674061047016,,,0.065424839479689,0.97213275759739,-0.474106856445373,0.942351142278068,2.04651001106589,-0.423442316538773,0.942351142278068,150.317550968161,-85.0064253300246
780,GUNKUL.BK,2024-12-31,252.68879,46.38439,,0.58929,0.39574,67.15547,67.1554741252182,62.1469547803376,69.1240753289708,46.3843905559712,13.2700568613521,94.5077421955996,21.9609745285937,,,13.2530709627517,94.5077421955996,94.3867706773413,,,21.9609745285937,21.9328641074849,70.7085260494843,,13.2700568613521,13.2530709627517,4.55353198783587,4.55936805653546,,94.3867706773413,70.7085260494843,21.9328641074849,NaN,772.441021813002,NaN,15.7839968570902,1.4142566050665,-0.518952285249728,0.17181539038015,0.067994861057492,0.172035598874256,0.024125007613463,0.02415592761187,0.103820529322658,0.103953591689009,10.4746243268207,10.488805489668,-29.5962858072688,-29.5669428917739,-12.0574727839552,-12.0349221945771,0.068082007185248,-0.084689614232835,-0.170696668652714,0.16560220330855,0.054107100615503,-0.019149339325715,0.165672295114113,-25.4711134892592,-45.0889497885124
781,GUNKUL.BK,2023-12-31,78.46974,52.44903,,2.56033,1.27438,49.77388,51.1304074257237,58.0471646854894,54.8876866724316,62.0793257561516,12.145645495922,,,,494.394014977053,12.7231131425735,,982.490773358643,,,,20.0761363533165,70.0678611045165,494.394014977053,12.145645495922,12.7231131425735,-2.25905367348754,4.9810380961813,,982.490773358643,70.0678611045165,20.0761363533165,NaN,NaN,24.3345880981736,NaN,1.42718784937413,0.202267820747469,0.230535297686741,0.293788800544392,0.22793163650303,-0.184167034291814,0.002951681663214,-0.063253502857651,0.144450104789258,16.4928098547512,14.6281848721791,,9.02324530749461,29.3621096434193,-1.56110978666094,0.083481531713772,-0.093695677604564,-0.129528108324629,-0.14698044389819,0.058550381520574,0.007746857534628,0.170279887274517,9.00379768923072,36.0237730862523
782,GUNKUL.BK,2022-12-31,219.32194,85.08679,,0.65256,0.45595,69.87112,54.7954681490069,80.1286275227872,61.5378941034491,28.8642191647979,24.8235278332987,,45.6273526840756,,,11.963769474587,,58.7486784353447,,,45.6273526840756,24.3025070994041,228.245265660264,,24.8235278332987,11.963769474587,2.19166780708058,4.11480180176357,,58.7486784353447,228.245265660264,24.3025070994041,NaN,568.77647839572,33.3824796165355,40.6234458255805,0.438125188317583,-2.9330818038449,0.211492904443565,0.096430344571834,0.212307668197334,-0.064889970662641,0.043235015112644,0.11506255987173,0.104515965764795,-1.34923845934672,21.215736666977,-13.4880404550388,38.5504028511496,20.054034393272,1.99591106898569,0.107791702432539,-0.141919379488764,-0.242975621590309,0.337353129118321,0.018689690324981,-0.109599484595252,0.337470438934601,-57.0443344911415,17.5441591657499
783,GUNKUL.BK,2021-12-31,146.93401,48.9858,,1.92014,0.68058,35.44418,58.1734430039601,47.6315973468709,53.8166581412568,,11.3739856891415,,35.6079782576379,,,14.0270264821243,,,,,35.6079782576379,,,,11.3739856891415,14.0270264821243,2.80835938722666,-3.43022353751909,,,,,NaN,NaN,NaN,NaN,-0.289904802897082,-6.62122703671044,0.492351595390716,0.335083469706024,0.199614651299636,-0.083914252021258,-0.217683220866557,0.157268125684693,-0.096046259050535,39.3491090481637,12.8704226148562,97.7839846332994,,35.7658180848319,3.89101925109243,0.29566091035017,-0.183550111599291,-0.324689559121712,-0.258612020794588,-0.012893516108848,-0.221590368322246,-0.258612020794588,5254.89050640603,-277.865766267933
784,GUNKUL.BK,2020-12-31,-2.39321,,,2.58998,,,49.7738839567781,64.6355783874956,53.6330774647335,52.4490317306912,,,,,,12.145645495922,,,,,,,,,,12.145645495922,-16.2160479623018,-2.25905367348754,,,,,10.9580554260005,NaN,10.5748384123661,26.6005298258378,-1.04566858030488,-13.3626994754505,-0.009551155253033,0.399093253396971,0.230535297686741,-0.544637093901317,-0.184167034291814,-0.408644408650004,-0.063253502857651,,16.7807646107714,,,,29.4070199076111,0.293788800544392,-0.21917812294035,-0.466798330223537,0.081173304837386,-0.047325217163632,-0.405398763936605,0.326608782811105,-102.924075288331,13.9518854516788
785,GUNKUL.BK,2019-12-31,369.76418,2.55135,,0.68216,0.27044,39.64511,51.6787133229168,29.2236288351675,28.5879744748983,55.1970935658709,9.12323601530713,12.9583353847148,12.5051660590679,,,14.3528304042822,12.9583353847148,,,,12.5051660590679,,,,9.12323601530713,14.3528304042822,7.9966950880662,-1.68709942929208,,,,,NaN,65.038878745776,NaN,55.0297264353621,-1.69034520036264,-14.7609685638152,0.326638486059124,0.088336972434752,0.217378726851615,0.229967809253887,-0.172624241446498,0.238301513624373,-0.052637502193913,23.7222439224618,10.1154104773656,45.1826556989467,-8.96700392616107,38.7797577180095,26.8663052824128,0.270016229045528,-0.249217294574475,-0.503145292826142,0.014245486816862,-0.076107792646328,-0.468316174880487,0.014297298332218,413.293034475874,60.9681088057521
786,GUNKUL.BK,2018-12-31,8.91732,159.37456,,8.26301,11.21413,135.71483,57.7898522821223,63.6225894966031,50.0075473514775,59.6180520696217,36.6669366640428,,,,,15.800085110797,,,,,,,,,36.6669366640428,15.800085110797,-27.8565202929103,-1.54113620254628,,,,,NaN,NaN,NaN,NaN,-1.44105560566823,-15.7284352506165,0.063635869594969,0.713621083102019,0.201264738620107,-0.751404600620214,-0.168998247909295,-0.64998521350705,-0.049008131240972,,6.41265797665673,26.5125325950707,-13.8806439409623,4.90378353647662,47.804526693848,0.250272869861079,-0.23826996196775,-0.545838717216882,-0.692312167948332,-0.063826754534388,-0.5119977839262,-0.454227981915828,-24.9604921794559,39.1791135054922
787,GUNKUL.BK,2017-12-31,16.00981,33.68719,,9.98167,6.24617,62.57643,73.3814391508566,29.1983932254929,22.2518516121865,,38.9136313107324,,,,,22.5209903309437,,,,,,39.1601216903412,,,38.9136313107324,22.5209903309437,-13.4815768703047,2.55361821372135,,,,39.1601216903412,NaN,NaN,NaN,NaN,-1.04323873977536,-13.0100236631931,0.084803154289275,0.529695013052517,0.179388203655017,-0.473459658319659,-0.076786354700029,-0.444891858763242,0.103166175834343,15.4113749420941,6.6228888322684,10.1518407480826,-24.6785761918652,-18.9367287677237,48.8968892082791,0.076222027820674,-0.221477901133083,-0.404246573711873,-0.125654537663528,-0.045702550458325,-0.38997527435898,-0.125654537663528,-20.5509220686822,-158.478518197429
788,GUNKUL.BK,2016-12-31,12.28986,30.62072,,29.09761,8.13679,27.96378,69.8711200388836,20.4259151040782,10.840234348916,85.0867933408094,37.8091719190011,,,,,24.8235278332987,,,,,,45.6273526840756,,,37.8091719190011,24.8235278332987,-18.8758166758973,2.19166780708058,,,,45.6273526840756,NaN,NaN,NaN,NaN,-0.683860935984018,-10.9185006020149,0.106739003771177,0.868512856158279,0.211492904443565,-0.79445810753038,-0.064889970662641,-0.761773852387102,0.11506255987173,24.0342749306866,-1.34925463381267,28.6843225947773,-13.4880081703165,43.0269744361115,20.0668340375645,0.096430344571834,-0.190384002896491,-0.294728465502291,0.118853304360523,-0.028910221068724,-0.284855751437955,0.356751652760418,239.642329698343,-27.3144172754437
789,GUNKUL.BK,2015-12-31,4.16439,9.99286,,163.02638,24.01315,14.72961,64.9331606672152,7.00969464384963,5.1421243704816,47.5369322913653,102.278151222185,,,,,20.796476569403,,568.77647839572,,,,40.6234458255805,,,102.278151222185,20.796476569403,-22.5005486662843,2.46163263523623,,568.77647839572,,40.6234458255805,194.796957273654,NaN,161.574825216331,NaN,-0.461584741769482,-10.3802553438988,0.03142688482498,0.754658348194396,0.252446609524429,-0.726371906914342,0.009230339508427,-0.723231463369416,0.129235713349902,,8.14753632779028,-49.3783086674602,0.785833708723915,,60.8777571277565,0.123210896174527,-0.165812542691737,-0.20971319239793,0.02863122204598,-0.018640330488458,-0.205566023167012,0.02869643309117,-50.4704246243339,-81.8242698685636
790,GUNKUL.BK,2014-12-31,145.67197,5.34711,,12.21922,0.68647,5.61798,47.3167414894569,3.80512885350717,8.9572697728084,48.4694920742105,53.4722636692317,205.619010428113,170.55120437228,,,15.2115023377888,205.619010428113,,,,170.55120437228,106.479415998838,,,53.4722636692317,15.2115023377888,0.586334176695226,0.939148651990086,,,,106.479415998838,NaN,172.167209799979,NaN,146.878922182217,-0.64514603635175,-4.85004975931031,0.063450745512388,0.043557277116575,0.371429453484296,0.016500687300185,-0.126968070680414,0.019893468395812,0.05306189883744,,5.58378734167442,52.663230290865,24.5302392001115,10.2984606178104,26.8888319607471,0.318367554646856,-0.16276350864495,-0.075205320612698,-0.326471504672437,-0.024897260786208,-0.068674890509362,0.14950704071993,26.6748813802231,-69.3001069527186
791,GUNKUL.BK,2013-12-31,55.67838,7.12968,,37.80271,1.79603,4.62331,35.2568667606447,4.57870414435901,8.60698036105005,,20.8555352873562,,,,,12.2761670323492,,,,,,38.9068842743346,,,20.8555352873562,12.2761670323492,-3.81687297730726,2.57023922282994,,,,38.9068842743346,14.0918623595708,NaN,12.9438375875775,NaN,-0.830498686882382,,0.05008944537468,0.089962111045633,0.496897768165403,-0.043443883095168,-0.083731194132928,-0.039872665670953,0.156784592592626,,13.106551160245,,44.4291611910414,,30.8929161967684,0.340113175572777,-0.153911735232766,-0.07100586336333,-0.078456927080415,-0.030354727005551,-0.065153989479119,-0.078456927080415,-79.3245560753,39.4443426441455
792,GUNKUL.BK,2012-12-31,149.95416,2.71391,,24.88391,0.66687,2.67993,35.4441824716488,10.2346368626711,17.5834220450283,48.9858020089395,5.60188420724044,18.3073858861912,16.8159341552911,,,11.3736358868976,18.3073858861912,,,,16.8159341552911,35.6068831489368,,,5.60188420724044,11.3736358868976,5.94674069703912,2.80844575981894,,,,35.6068831489368,NaN,NaN,NaN,NaN,-2.02574989924439,,0.242265392497041,0.16155963665516,0.49236673792689,0.074130882728251,-0.083916832848879,0.080705755841882,0.157272962549861,,39.3494853525716,84.0350890283228,97.9004668224007,64.3134463184754,35.7293400462063,0.335093775377029,-0.175075415817159,-0.070768875277815,0.412894351834996,-0.06810458445159,-0.065631244878447,0.412965715412042,1258.49484107403,189.639951290296
793,GUNKUL.BK,2011-12-31,4.6543,22.74686,,86.83155,21.48549,24.74387,96.6631531061558,40.1595855230882,102.175421774583,137.501353358137,50.0666549792324,,,,,27.6305148479429,,,,,,,,,50.0666549792324,27.6305148479429,-40.9164249995202,-6.86992159584064,,,,,NaN,NaN,NaN,NaN,-4.37845774276327,,0.017833368605618,0.383158579638002,0.175892487952024,-0.369381742008578,-0.575732740947185,-0.365325211032384,-0.333878189557855,,6.229626162758,,38.5438452613307,7.56363558856672,-0.340720973152409,0.509770677509878,-0.230590816688838,-0.081746809197829,-0.511728937638823,-0.135282174692961,-0.077924153421188,-0.27351924267688,295.807259466096,188.163790878644
794,GUNKUL.BK,2010-12-31,-30.69825,,,9.88875,,,206.129064983398,3149.71236875897,106.652201044524,227.810642962993,,,,,,59.128885994147,,,,,,,,,,59.128885994147,-9.88381806049787,-5.81530744578706,,,,,10.4623254776152,42.6355566298218,10.4623254776152,42.6355566298218,-5.56788350820459,,-0.009107613606484,0.029668186474684,0.079825620263964,-0.053832547988182,-0.456333770213683,-0.038775800081168,-0.274482511441149,,,,40.9086847421452,,10.2258711442679,0.354308131705113,-0.245186367120201,-0.005481147228556,-0.155653660371624,-0.161623271187142,-0.002469797647153,0.565095817473091,-123.4323110807,601.378842869685
795,GUNKUL.BK,2009-12-31,2837.51212,,,0.39572,0.03524,8.90572,,68.6909226527063,,,,,,,,,,,,,,,,,,,,-13.6156864093033,,,,,NaN,NaN,NaN,NaN,-7.61275342344718,,0.038867756471473,0.001369782924446,-0.138528405404368,0.037497973547027,-0.645219356959258,0.037497973547027,-0.509226671707945,,,46.4067668482101,,,,0.370698266303576,-0.282216811615538,,-0.079146039212187,-0.205417438341022,,-0.079146039212187,235.714523244939,-89.8765067744357
796,GUNKUL.BK,2008-12-31,-210.2805,,,4.02173,,,,526.595382415038,,,,,,,,,,,,,,,,,,,,-16.2160479623018,,,,,NaN,NaN,NaN,NaN,-8.46103388544685,,-0.028639349379966,0.013619593287628,-0.009551155253033,-0.042258942667594,-0.544637093901317,-0.042258942667594,-0.408644408650004,,,,,,,0.399093253396971,-0.294602294035361,,-1.5401838445478,-0.222384138137451,,-1.54017752860146,-241.591535354076,-228.194568020081
797,GUNKUL.BK,2007-12-31,2052.38161,,,1.47559,0.04872,3.30199,51.2769650378745,,,47.1943807018943,,,,,,7.77369481557656,,,,,,23.6449154007447,,,,7.77369481557656,,4.22923906916792,,,,23.6449154007447,NaN,NaN,NaN,NaN,-8.36825667356025,,0.020226738348693,0.000985525220513,0.288151265664764,0.01924121312818,-0.041256250165794,0.01924121312818,0.094734955149362,,36.4029788576434,,130.839611441547,,,0.193416310515402,-0.288649815199748,,-0.037665769127712,-0.225385001777187,,-0.0376038879399,63.3126529185599,-34.8227848287403
798,GUNKUL.BK,2006-12-31,2823.06506,,,0.91044,0.03542,3.89069,45.3074618917206,,,43.1515464126588,,,,,,8.25102638322946,,79.9840472267988,,,,15.4318864788231,,,,8.25102638322946,,6.48008914122253,,79.9840472267988,,15.4318864788231,NaN,NaN,NaN,NaN,-10.0752141743944,,0.012385285516597,0.000438717678809,0.315112312000917,0.011946567837788,0.032506482106708,0.011946567837788,0.168482317671786,,46.1497843224161,,40.7889846903196,,46.338829289247,0.146629994329131,-0.3349922810747,,-0.907208476393903,-0.280678609889871,,-0.367740476607089,,-153.029422974185
