Instrument,Date,Net Cash Flow from Operating Activities,Net Cash Flow from Investing Activities,Net Cash Flow from Financing Activities,Net Cash - Beginning Balance,Net Cash - Ending Balance,Net Change in Cash - Total,Non-cash Items & Reconciliation Adjustments - Cash Flow,Working Capital - Increase/(Decrease) - Cash Flow,Capital Expenditures - Net - Cash Flow,Investments excluding Loans - Decrease/(Increase) - CF,Debt - LT & ST - Issuance/(Retirement) - Total - CF,Capital Expenditures - Total,Assets Sale - Gain/(Loss) - Cash Flow - to Reconcile,Cash Flow from Operating Actvs bef Changes in Working Cap,Cash Flow from Op Actvs bef Changes in Working Cap & Int,Depreciation & Depletion - PPE - CF - to Reconcile,"Depreciation, Depletion & Amort incl Impair -CF to Reconcile",Financial Income/(Expense) - Cash Flow - to Reconcile,Impairment - PPE including Intangibles - CF - to Reconcile,Income Taxes - Paid/(Reimbursed) - Cash Flow,Interest & Dividends - Received - Total - Cash Flow,Interest Paid - Cash,Other Non-Cash Items & adjustments - CF - to Reconcile,Profit/(Loss) - Starting Line - Cash Flow,Accounts Payable - Increase/(Decrease) - Cash Flow,Accounts Receivables - Decrease/(Increase) - Cash Flow,Inventories - Decrease/(Increase) - Cash Flow,Other Assets - Decrease/(Increase) - Cash Flow,Other Liabilities - Increase/(Decrease) -Total - Cash Flow,Fixed Assets - Purchased - Cash Flow,Intangible Assets - Purchased/(Sold) - Net - Total - CF,Intangible Assets - Purchased/Acquired - Cash Flow,Investment Securities Unclassifd - Sold/(Purch) Net Total CF,Other Investing Cash Flow - Decrease/(Increase),"Property, Plant & Equipment - Purchased/(Sold) - Net - CF",Property Plant & Equipment - Purchased - Cash Flow,Property Plant & Equipment Sold - Cash Flow,Debt - Issued - Long-Term - Cash Flow,Debt - Issued/(Reduced) - Long-Term - Cash Flow,Debt - Issued/(Reduced) - Short-Term - Total - Cash Flow,Debt - Reduced - Long-Term - Cash Flow,Net Cash from Continuing Operations,Depreciation Depletion & Amortization - Cash Flow,Free Cash Flow to Equity,Free Cash Flow Net of Dividends,Income Taxes - Paid/(Reimbursed) - Cash Flow - Supplemental,Interest & Dividends - Received - Cash Flow - Supplemental,Interest Paid - Cash Flow - Supplemental,Free Cash Flow,Target
DEMCO.BK,2024-12-31,-105871000.0,18330000.0,132049000.0,102185000.0,146693000.0,44508000.0,95869000.0,-186640000.0,73876000.0,-106420310.92750001,132049000.0,75409000.0,2216000.0,80769000.0,163530000.0,41489000.0,-83110000.0,-24315000.0,-132121000.0,8986000.0,132459000.0,82761000.0,227398000.0,-55812000.0,0.0,-332302000.0,127708000.0,1399000.0,-45852000.0,41156000.0,34253000.0,34253000.0,-106445310.92750001,87002000.0,39623000.0,41156000.0,1533000.0,82547388.8888889,-22743000.0,154792000.0,22743000.0,44508000.0,49011000.0,-47698000.0,-181280000.0,8986000.0,132459000.0,82761000.0,-181280000.0,0
DEMCO.BK,2023-12-31,506945000.0,-14025000.0,-473183000.0,82448000.0,102185000.0,19737000.0,572911000.0,326328000.0,14962000.0,-106420310.92750001,-473183000.0,74234000.0,935000.0,180617000.0,189321000.0,40045000.0,628740000.0,-53399000.0,568732000.0,9615000.0,227398000.0,8704000.0,21100000.0,-601373000.0,0.0,171089000.0,-196392000.0,-1560000.0,272511000.0,72133000.0,2101000.0,2101000.0,-106445310.92750001,937000.0,12861000.0,72133000.0,59272000.0,82572000.0,5460000.0,-478643000.0,77112000.0,19737000.0,60008000.0,18800000.0,432711000.0,9615000.0,227398000.0,8704000.0,432711000.0,0
DEMCO.BK,2022-12-31,-122466000.0,-67454000.0,185528000.0,86840000.0,82448000.0,-4392000.0,15575000.0,-227925000.0,91093000.0,-106420310.92750001,207422000.0,92624000.0,973000.0,105459000.0,157514000.0,36069000.0,58487000.0,52343000.0,62466465.42,-78156000.0,173407000.0,52055000.0,37367000.0,-109624000.0,0.0,-277024000.0,4866000.0,-17606000.0,-7052000.0,42706525.13894737,13699000.0,13725000.0,-106445310.92750001,23639000.0,77394000.0,78899000.0,1505000.0,32489000.0,-164611000.0,372033000.0,197100000.0,-4392000.0,58487000.0,-6137000.0,-236984000.0,-78156000.0,173407000.0,52055000.0,-215090000.0,0
DEMCO.BK,2021-12-31,-18474000.0,-65791000.0,80961000.0,90144000.0,86840000.0,-3304000.0,-143978000.0,-118557000.0,59095000.0,-106420310.92750001,80961000.0,60627000.0,696000.0,100083000.0,153327000.0,36862000.0,59553000.0,-76938000.0,62466465.42,-20319000.0,150371000.0,53244000.0,35368000.0,126615000.0,0.0,118897000.0,-62644000.0,3472000.0,-102316000.0,40302000.0,20295000.0,20325000.0,-106445310.92750001,-6696000.0,38800000.0,40302000.0,1502000.0,36600000.0,-122946000.0,203907000.0,159546000.0,-3304000.0,59553000.0,3392000.0,-79101000.0,-20319000.0,150371000.0,53244000.0,-79101000.0,0
DEMCO.BK,2020-12-31,337639000.0,-28907000.0,-411122000.0,192534000.0,90144000.0,-102390000.0,-52237000.0,254038000.0,24440000.0,-106420310.92750001,-389225000.0,26655000.0,1031000.0,83601000.0,151618000.0,42395000.0,60775000.0,19577000.0,62466465.42,36421000.0,113290000.0,68017000.0,6072000.0,126986000.0,0.0,178210000.0,9802000.0,2133000.0,75322000.0,15774000.0,10872000.0,10881000.0,-106445310.92750001,-4467000.0,13568000.0,15774000.0,2206000.0,35000000.0,-145118000.0,-244107000.0,180118000.0,-102390000.0,60775000.0,-76026000.0,289087000.0,36421000.0,113290000.0,68017000.0,310984000.0,0
DEMCO.BK,2019-12-31,-233631497.15,-24500787.86,230858408.34,219808274.47,192534397.8,-27273876.67,-79241693.66,-310429358.6,22188787.86,-106420310.92750001,267339654.36,23512505.56,581156.93,76797861.45,145482765.55,41571209.6,65858181.71,72388182.67,62466465.42,45125458.34,219979967.16,68684904.1,-6569631.71,49869950.39,0.0,-73342377.72,5213936.92,-54946462.0,-178855312.93,12686831.99,10806488.8,10825673.57,-106445310.92750001,-2312000.0,11382299.06,12686831.99,1304532.93,235000000.0,78275781.06,189063873.3,156724218.94,-27273876.67,65858181.71,11519369.35,-293625248.73,45125458.34,219979967.16,68684904.1,-257144002.71,0
DEMCO.BK,2018-12-31,438054686.13,-98810726.75,-619906127.31,500470442.4,219808274.47,-280662167.93,14814599.3,-67362343.83,93263835.08,-106420310.92750001,-619905385.26,94389914.38,-594456.9,505417029.96,581620647.59,40474948.49,72200901.02,81720337.21,62466465.42,-4281695.29,382915907.04,76203617.63,51080513.19,179608445.96,0.0,527451337.76,208439585.43,-11123830.45,27304072.28,27593581.26,66795347.16,66796333.12,-106445310.92750001,-5546891.67,26468487.92,27593581.26,1125093.34,0.0,-142184454.75,-477720930.51,142184454.75,-280662167.93,72200901.02,-275114534.21,343664029.7,-4281695.29,382915907.04,76203617.63,343664771.75,0
DEMCO.BK,2017-12-31,608865996.5,-359762095.31,-494166283.21,745532824.42,500470442.4,-245062382.02,-4039697.16,465379207.32,359711786.98,-106420310.92750001,-494166002.41,360484900.3,-408412.51,143486789.18,227490287.86,38538293.62,54906424.22,85012742.42,62466465.42,-57035352.13,32039219.47,84003498.68,19504906.25,142455413.42,0.0,363807464.03,-113536855.36,116102983.11,-40510009.57,36980767.38,323500831.78,323504132.92,-106445310.92750001,-50308.33,36210955.2,36980767.38,769812.18,94100000.0,-169129956.83,-325036045.58,263229956.83,-245062382.02,54906424.22,-245011792.89,248380815.4,-57035352.13,32039219.47,84003498.68,248381096.2,0
DEMCO.BK,2016-12-31,-553671374.08,-289078697.31,948390783.25,639892112.56,745532824.42,105640711.86,-38499592.91,-236087813.54,291121339.32,0.0,944359679.39,294695886.3,415733.57,-317583560.54,-221840695.33,32849566.33,36275203.54,97073207.33,62466465.42,22317825.19,79672578.68,95742865.21,-215557.26,-240695855.91,0.0,39195882.53,-77505247.68,-52123689.94,-116762062.51,46019924.48,248665457.25,248675961.82,0.0,2042642.01,42455882.07,46019924.48,3564042.41,515900000.0,461569373.19,482790306.2,54330626.81,105640711.86,36275203.54,99566965.99,-848391210.05,22317825.19,79672578.68,95742865.21,-848367260.38,0
DEMCO.BK,2015-12-31,141964169.96,-366779066.98,237021793.08,628002743.6,639892112.56,11889368.96,10095401.0,739987754.36,188402893.67,-730000.0,-38668480.81,192719590.03,14660523.86,-598023584.4,-540144053.33,22922455.25,25684876.33,53990740.76,62466465.42,55863089.34,172078757.36,57879531.07,68325942.67,-666455122.35,0.0,43994355.5,67293600.47,-49089878.68,278250473.54,78147950.54,114565048.21,114571639.49,-730000.0,-177646173.31,73837845.46,78147950.54,4310105.08,180000000.0,155824531.11,-194493011.92,24175468.89,11889368.96,25684876.33,-85107204.52,-240613215.23,55863089.34,172078757.36,57879531.07,-50755420.07,0
DEMCO.BK,2014-12-31,-59635751.83,7066289.82,310272091.67,369982586.84,628002743.6,258020156.76,-85309844.01,-438345958.36,47344065.18,78231015.0,466715473.82,49958820.69,671162.32,378710206.53,450197366.52,19701327.14,17382925.64,67914410.44,-4611284.06,32018503.8,168715320.72,71487159.99,3891395.14,398810393.61,0.0,112787632.82,-77533936.81,-55108095.49,-100802058.17,44673751.0,5285069.69,5285069.69,78231015.0,-23820660.0,42058995.49,44673751.0,2614755.51,41730000.0,5399509.48,461315964.34,36330490.52,258020156.76,21994209.7,359735656.81,-265317438.48,32018503.8,168715320.72,71487159.99,-109594572.52,0
DEMCO.BK,2013-12-31,425051174.73,-837521659.89,578578738.3,203874333.7,369982586.84,166108253.14,-194724469.44,263454578.99,-56246133.24,-93654266.13,-437484984.34,70669245.1,-28298449.93,161596595.74,236325376.18,20568228.63,22365591.54,76127212.67,62466465.42,80400427.94,1559104.62,74728780.44,2037306.54,509891168.94,0.0,-116207490.0,-50274030.5,-35461196.11,96225100.43,69623292.99,1044283.69,1045952.11,-93654266.13,-800113527.0,-57290416.93,69623292.99,126913709.92,30000000.0,-15308367.07,-422176617.27,45308367.07,166108253.14,22365591.54,43812323.63,206852437.92,80400427.94,1559104.62,74728780.44,354381929.63,0
DEMCO.BK,2012-12-31,-404963931.0,-582973527.0,990732829.0,201078962.0,203874334.0,2795371.0,177251741.0,-865467516.0,25397762.78,-557501694.0,743307721.54,26523552.78,-699265.0,460503585.0,565650559.0,20969237.0,27856805.0,105123395.0,4963542.0,107429146.0,2421828.0,105146974.0,32488127.0,493406136.0,0.0,-305924373.0,87768733.0,-123727.0,-389072995.0,24238564.0,2284988.78,2284988.78,-557501694.0,-74070.22,23112774.0,24238564.0,1125790.0,22500000.0,-19280175.46,762587897.0,41780175.46,2795371.0,22893263.0,312946027.76,-560631542.13,107429146.0,2421828.0,105146974.0,-431487483.78,0
DEMCO.BK,2011-12-31,416279192.0,-723230049.0,342907752.0,165122068.0,201078962.0,35956895.0,81113789.0,261765915.0,28275970.5,-669657399.0,403616947.16,30769932.5,-659512.0,154513277.0,193635644.0,33026616.0,34889259.0,40809173.0,0.0,52159899.0,168368.0,39122367.0,-5367977.0,164513386.0,0.0,-823217117.0,-94331208.0,-10769385.0,582578737.0,28444992.0,2324940.5,2324940.5,-669957399.0,-25296679.5,25951030.0,28444992.0,2493962.0,23700000.0,-21044506.84,424661454.0,44744506.84,35956895.0,34889259.0,791620168.66,350585743.25,52159899.0,168368.0,39122367.0,385509259.5,0
DEMCO.BK,2010-12-31,-56948405.0,-40286574.0,232007585.0,30349462.0,165122068.0,134772606.0,65981286.0,-174308990.0,18747463.0,-13970011.0,-15648483.0,19151761.0,421624.0,117360585.0,136272438.0,42619994.0,45142290.0,19046104.0,62466465.42,42772525.0,319170.0,18911853.0,1371268.0,112744507.0,0.0,-249690131.0,-2360473.0,30500438.0,-1294062.0,18072607.0,1079154.0,1079154.0,-13970011.0,-7569100.0,17668309.0,18072607.0,404298.0,25500000.0,-22754449.0,7105966.0,48254449.0,134772606.0,45142290.0,-91344351.0,-178450070.0,42772525.0,319170.0,18911853.0,-76100166.0,0
DEMCO.BK,2009-12-31,-51537100.0,-13605150.0,87173280.0,8318433.0,30349462.0,22031030.0,17456906.0,-101619449.0,28517774.0,42749624.0,99812006.0,28751792.0,-2143902.0,50082349.0,73122178.0,37813146.0,39554703.0,22070625.0,62466465.42,-6899630.0,953904.0,23039829.0,-42024520.0,47811738.0,0.0,-243977791.0,62258620.0,18179623.0,126147563.0,27490715.0,1261077.0,1261077.0,42749624.0,-27837000.0,27256697.0,27490715.0,234018.0,10000000.0,-38851945.0,138663951.0,48851945.0,22031030.0,39554703.0,19757132.0,-92382910.0,-6899630.0,953904.0,23039829.0,-80288892.0,0
DEMCO.BK,2008-12-31,139017000.0,-207580000.0,94270000.0,15114000.0,40820000.0,25707000.0,51254000.0,-44752000.0,139193000.0,-70708000.0,44890000.0,140419000.0,-45000.0,183769000.0,205990000.0,27498000.0,29174000.0,22069000.0,302000.0,59719000.0,761000.0,22221000.0,56000.0,213694000.0,0.0,-5782000.0,-104925000.0,-38723000.0,30935000.0,137623000.0,2796000.0,2796000.0,-70708000.0,2321000.0,136397000.0,137623000.0,1226000.0,72800000.0,22794000.0,22096000.0,50006000.0,25707000.0,28872000.0,44714000.0,-54661000.0,59719000.0,761000.0,22221000.0,-1402000.0,0
DEMCO.BK,2007-12-31,-165660000.0,-19684000.0,188411000.0,12047000.0,15114000.0,3067000.0,108730000.0,-340427000.0,51794000.0,32110000.0,212516000.0,52636000.0,258000.0,174767000.0,189563000.0,15254000.0,16290000.0,13140000.0,0.0,65030000.0,469000.0,14796000.0,79042000.0,145394000.0,0.0,-203428000.0,-72578000.0,23151000.0,-129613000.0,51665000.0,971000.0,971000.0,32110000.0,0.0,50823000.0,51665000.0,842000.0,47962000.0,38874000.0,173642000.0,9088000.0,3067000.0,16290000.0,-4938000.0,-297960000.0,65030000.0,469000.0,14796000.0,-218296000.0,0
DEMCO.BK,2006-12-31,196274000.0,-50481000.0,-172846000.0,39725000.0,12671000.0,-27053000.0,14326000.0,81698000.0,28530000.0,-25443000.0,-261346000.0,31898000.0,-849000.0,114576000.0,114576000.0,12758000.0,13377000.0,37430729.472222224,62466465.42,25064788.732777778,103276618.05833334,56486076.67333333,2533000.0,100250000.0,0.0,-17973000.0,-39005000.0,-6257000.0,114419000.0,28399000.0,3499000.0,3499000.0,-25443000.0,3492000.0,25031000.0,28399000.0,3368000.0,0.0,-16351000.0,-244995000.0,16351000.0,-27053000.0,13377000.0,-93602000.0,100376000.0,30922000.0,103276618.05833334,14779000.0,164376000.0,0
DEMCO.BK,2005-12-31,-66461000.0,-4063000.0,108405000.0,1844000.0,39725000.0,37881000.0,29392000.0,-140287000.0,6206000.0,1530000.0,101806000.0,10399000.0,-1492000.0,73826000.0,73826000.0,10092000.0,10092000.0,37430729.472222224,62466465.42,25064788.732777778,103276618.05833334,56486076.67333333,20162000.0,44434000.0,0.0,-199566000.0,-11722000.0,-23377000.0,13357000.0,10399000.0,45584141.413684204,45589785.421052635,1530000.0,613000.0,6206000.0,10399000.0,4193000.0,82547388.8888889,-13432000.0,115238000.0,13432000.0,37881000.0,10092000.0,29139000.0,-76860000.0,28296000.0,103276618.05833334,13007000.0,-76860000.0,0
PLAT.BK,2024-12-31,1178440834.0,-684131035.0,-114389996.0,633361419.0,1013281222.0,379919803.0,634403252.0,95085944.0,684179787.0,0.0,-114389996.0,685837712.0,-1430239.0,1083354890.0,1083354890.0,494725576.0,494751176.0,141058304.0,433572.0,194315069.0,12168561.0,0.0,-533152.0,631098146.0,0.0,8272451.0,-18346478.0,-5479268.0,10825497.0,382638316.0,241524620.0,241524620.0,0.0,48752.0,380980391.0,382638316.0,1657925.0,100000000.0,-114389996.0,0.0,214389996.0,379919803.0,494725576.0,379871051.0,492603122.0,194315069.0,12168561.0,0.0,492603122.0,0
PLAT.BK,2023-12-31,808048771.0,-960676061.0,-410955497.0,1196944206.0,633361419.0,-563582787.0,529756126.0,42928810.0,916328369.0,0.0,-410955497.0,918867846.0,-2162605.0,765119961.0,774387743.0,401515729.0,401607425.0,133895464.0,433572.0,107699259.0,13582622.0,9267782.0,-3453882.0,338748254.0,0.0,-14700494.0,-2411421.0,-54181339.0,96251784.0,493732178.0,806324.0,806324.0,0.0,-44347692.0,491192701.0,493732178.0,2539477.0,319181127.5,-210955497.0,-200000000.0,210955497.0,-563582787.0,401515729.0,-519235095.0,-110819075.0,107699259.0,13582622.0,9267782.0,-110819075.0,0
PLAT.BK,2022-12-31,288545013.0,227964428.0,50172917.0,630261848.0,1196944206.0,566682358.0,542056386.0,46521735.0,1010508910.0,1340737815.0,50172917.0,1010515452.0,199041.0,242023278.0,244594401.0,355208968.0,355208968.0,128177046.0,433572.0,8399053.0,7009051.0,2571123.0,58632798.0,-296071983.0,0.0,16557681.0,-13959365.0,-51040118.0,49381279.0,205914942.07692307,5800908.0,5800908.0,1340737815.0,-102264477.0,488476642.0,488483184.0,6542.0,319181127.5,-49827083.0,100000000.0,49827083.0,566682358.0,355208968.0,-671790980.0,-721970439.0,8399053.0,7009051.0,2571123.0,-721970439.0,0
PLAT.BK,2021-12-31,-125944777.0,558598751.0,56890479.0,140717395.0,630261848.0,489544453.0,401941509.0,-26812539.0,339482973.0,1104403192.0,56890479.0,339522566.0,-15478.0,-99132238.0,-98225443.0,362750282.0,362750282.0,119584152.0,433572.0,13111851.0,11776268.0,906795.0,-81499364.0,-498831369.0,0.0,25767196.0,1309905.0,-21247322.0,-20949414.0,236147880.0,111131.0,111131.0,1104403192.0,-206321468.0,236108287.0,236147880.0,39593.0,319181127.5,-249136157.42857143,100000000.0,340330765.28571427,489544453.0,362750282.0,-408537271.0,-465467343.0,13111851.0,11776268.0,906795.0,-465467343.0,0
PLAT.BK,2020-12-31,-220820475.0,837624166.0,-695853128.0,219766832.0,140717395.0,-79049437.0,355768706.0,-250432960.0,666229755.0,1513467395.0,-135853128.0,668185305.0,-100563.0,29612485.0,29612485.0,376417137.0,376417137.0,76285324.0,433572.0,165496894.0,28835094.0,26324430.769230768,-148410697.0,-189494421.0,0.0,24823740.0,1559369.0,22369290.0,-239373427.0,210775772.0,11022072.0,11022072.0,1513467395.0,-9613474.0,208820222.0,210775772.0,1955550.0,319181127.5,-249136157.42857143,0.0,340330765.28571427,-79049437.0,376417137.0,-1022903358.0,-1449005780.0,165496894.0,28835094.0,26324430.769230768,-889005780.0,0
PLAT.BK,2019-12-31,688574512.0,-530473661.0,-564057343.0,625723324.0,219766832.0,-405956492.0,198198589.0,-210687705.0,522825893.0,22145035.0,-4058743.0,522996632.0,172737.0,899262217.0,899262217.0,315532676.0,315532676.0,-54767287.0,433572.0,246634057.0,49213732.0,0.0,-50272859.0,898483953.0,0.0,-156502853.0,-429841.0,-102503382.0,5260380.0,174803089.0,4538703.0,4538703.0,22145035.0,-29792803.0,174632350.0,174803089.0,170739.0,319181127.5,-249136157.42857143,0.0,340330765.28571427,-405956492.0,315532676.0,161689876.0,-394420720.0,246634057.0,49213732.0,0.0,165577880.0,0
PLAT.BK,2018-12-31,1022691975.0,-19776309.0,-565649111.0,188456769.0,625723324.0,437266555.0,23079156.0,177020777.0,1224593347.0,1213932038.0,-5649111.0,1225581542.0,351737.0,845671198.0,845684121.0,176022147.0,176022147.0,-44156836.0,433572.0,218894279.0,41814422.0,12923.0,-159128403.0,999684822.0,0.0,-4525422.0,-1283745.0,-87267772.0,252650489.0,59685293.0,23144714.0,23144714.0,1213932038.0,-9115000.0,58697098.0,59685293.0,988195.0,319181127.5,-249136157.42857143,0.0,340330765.28571427,437266555.0,176022147.0,-207550483.0,-762889567.0,218894279.0,41814422.0,12923.0,-202889567.0,0
PLAT.BK,2017-12-31,818177259.0,-178519912.0,-507139296.0,55938718.0,188456769.0,132518051.0,-75816734.0,25649994.0,533738377.0,359258447.0,-3140610.0,534186976.0,164531.0,792527265.0,792544267.0,176980515.0,176980515.0,-56498599.0,433572.0,200093822.0,75583714.0,17002.0,-157565919.0,992871109.0,0.0,5496583.0,-132710.0,-33843184.0,47536355.0,32306416.0,19984929.0,19984929.0,359258447.0,-4039982.0,31857817.0,32306416.0,448599.0,319181127.5,-249136157.42857143,0.0,340330765.28571427,132518051.0,176980515.0,281298272.0,-220008403.0,200093822.0,75583714.0,17002.0,283990283.0,0
PLAT.BK,2016-12-31,778180290.0,-385554070.0,-443482157.0,106794655.0,55938718.0,-50855937.0,-68041650.0,54082213.0,479160699.0,54916598.0,-2483070.0,479671447.0,522762.0,724098077.0,724121194.0,161346365.0,161346365.0,-61249138.0,433572.0,179200334.0,90109866.0,23117.0,-159476869.0,881253312.0,0.0,120404.0,283907.0,-9302139.0,56282316.0,56905277.0,152033325.0,152033325.0,54916598.0,38690031.0,56394529.0,56905277.0,510748.0,319181127.5,-249136157.42857143,0.0,340330765.28571427,-50855937.0,161346365.0,296536521.0,-142490244.0,179200334.0,90109866.0,23117.0,298508843.0,0
PLAT.BK,2015-12-31,572113484.0,-5461608610.0,4917008205.0,79281576.0,106794655.0,27513079.0,-92793906.0,-18983772.0,83925447.0,0.0,-1418714.0,86358625.0,-1174497.0,591097256.0,591104497.0,160243131.0,160243131.0,-83262811.0,433572.0,127026785.0,21003598.0,7241.0,-158254828.0,789921590.0,0.0,624846.0,-157352.0,-13115538.0,-28159.0,26495746.0,54570767.0,54570767.0,0.0,-5377683163.0,24062568.0,26495746.0,2433178.0,319181127.5,-249136157.42857143,0.0,340330765.28571427,27513079.0,160243131.0,486769323.0,312158660.0,127026785.0,21003598.0,7241.0,485754859.0,0
PLAT.BK,2014-12-31,494007640.0,61982891.0,-560784277.0,84075322.0,79281576.0,-4793746.0,11336048.0,45427944.0,119229284.0,-20230384.0,-560900077.0,119413116.0,4515475.0,448579696.0,463117207.0,154961913.0,156347200.0,14260450.0,1385287.0,98531311.0,397232.0,14537511.0,-160917610.0,549915238.0,0.0,1241530.0,-312304.0,9267104.0,41908226.0,61464755.0,9813333.0,9813333.0,-20230384.0,201442559.0,61280923.0,61464755.0,183832.0,319181127.5,-560309053.0,0.0,560309053.0,-4793746.0,154961913.0,-186121721.0,221210324.0,98531311.0,397232.0,14537511.0,374594524.0,0
PLAT.BK,2013-12-31,320625301.0,-374778829.0,1350354.0,136878496.0,84075322.0,-52803174.0,-9530025.0,177794986.0,122795980.0,611335.0,-824149646.0,127787475.0,-3085214.0,142830315.0,240168159.0,149942481.0,150291482.0,41242305.0,349001.0,61820924.0,1035526.0,97337844.0,-194996425.0,310483582.0,0.0,2468436.0,859568.0,54612207.0,129251143.0,56743914.0,28043726.0,28043726.0,611335.0,-252594184.0,51752419.0,56743914.0,4991495.0,319181127.5,-824149646.0,0.0,824149646.0,-52803174.0,149942481.0,-626320325.0,-56162174.0,61820924.0,1035526.0,97337844.0,192837826.0,0
PLAT.BK,2012-12-31,185755683.0,-273628486.0,-104434082.0,329125125.0,136818240.0,-192306885.0,43221281.0,106723625.0,338932739.0,-54867693.0,-404434082.0,340097258.0,-1052933.0,79032058.0,225714655.0,153796626.0,153796626.0,52746992.0,0.0,43135510.0,1061444.0,146682597.0,-152867761.0,224567440.0,0.0,67573162.0,-191345.0,12530778.0,53707397.0,248714925.0,19930067.0,19930067.0,-54867693.0,120171946.0,247550406.0,248714925.0,1164519.0,319181127.5,-404434082.0,0.0,404434082.0,-192306885.0,153796626.0,-557611138.0,-154341575.0,43135510.0,1061444.0,146682597.0,-154341575.0,0
PLAT.BK,2011-12-31,652404570.0,-933514223.0,420112255.0,190122523.0,329125125.0,139002602.0,81999628.0,613864693.0,657225903.0,-532977495.0,420112255.0,657243903.0,3900.0,38539877.0,109393542.0,126674154.0,126674154.0,53763130.0,0.0,64286871.0,1502314.0,70853665.0,-97296993.0,90178471.0,0.0,11351550.0,-10852940.0,987612.0,508089538.0,636480686.0,9476777.0,9476777.0,-532977495.0,256689175.0,636462686.0,636480686.0,18000.0,538362255.0,420112255.0,0.0,118250000.0,139002602.0,126674154.0,415290922.0,-4839333.0,64286871.0,1502314.0,70853665.0,-4839333.0,0
PLAT.BK,2010-12-31,532914291.4285714,-579749354.2857143,105627808.78571428,329817729.14285713,388610475.0714286,58792745.928571425,183969883.2857143,62727410.35714286,549939818.7857143,357242591.64285713,-138589787.35714287,551161846.7857143,-220810.42857142858,470186881.0714286,494630995.35714287,254722692.85714287,254854948.85714287,32934178.285714287,433572.0,123474715.64285715,25363817.42857143,26324430.769230768,-104717283.14285715,408772010.28571427,0.0,-816513.5714285715,-3147482.285714286,-19872362.214285713,70770957.42857143,205914942.07692307,41485814.0,41485814.0,357242591.64285713,-387052127.14285713,224876359.92857143,226098387.92857143,1222028.0,319181127.5,-249136157.42857143,0.0,340330765.28571427,58792745.928571425,254722692.85714287,-155615314.7142857,-246888753.35714287,123474715.64285715,25363817.42857143,26324430.769230768,-18247555.35714286,0
PLAT.BK,2009-12-31,532914291.4285714,-579749354.2857143,105627808.78571428,329817729.14285713,388610475.0714286,58792745.928571425,183969883.2857143,62727410.35714286,549939818.7857143,357242591.64285713,-138589787.35714287,551161846.7857143,-220810.42857142858,470186881.0714286,494630995.35714287,254722692.85714287,254854948.85714287,32934178.285714287,433572.0,123474715.64285715,25363817.42857143,26324430.769230768,-104717283.14285715,408772010.28571427,0.0,-816513.5714285715,-3147482.285714286,-19872362.214285713,70770957.42857143,205914942.07692307,41485814.0,41485814.0,357242591.64285713,-387052127.14285713,224876359.92857143,226098387.92857143,1222028.0,319181127.5,-249136157.42857143,0.0,340330765.28571427,58792745.928571425,254722692.85714287,-155615314.7142857,-246888753.35714287,123474715.64285715,25363817.42857143,26324430.769230768,-18247555.35714286,0
PLAT.BK,2008-12-31,532914291.4285714,-579749354.2857143,105627808.78571428,329817729.14285713,388610475.0714286,58792745.928571425,183969883.2857143,62727410.35714286,549939818.7857143,357242591.64285713,-138589787.35714287,551161846.7857143,-220810.42857142858,470186881.0714286,494630995.35714287,254722692.85714287,254854948.85714287,32934178.285714287,433572.0,123474715.64285715,25363817.42857143,26324430.769230768,-104717283.14285715,408772010.28571427,0.0,-816513.5714285715,-3147482.285714286,-19872362.214285713,70770957.42857143,205914942.07692307,41485814.0,41485814.0,357242591.64285713,-387052127.14285713,224876359.92857143,226098387.92857143,1222028.0,319181127.5,-249136157.42857143,0.0,340330765.28571427,58792745.928571425,254722692.85714287,-155615314.7142857,-246888753.35714287,123474715.64285715,25363817.42857143,26324430.769230768,-18247555.35714286,0
PLAT.BK,2007-12-31,532914291.4285714,-579749354.2857143,105627808.78571428,329817729.14285713,388610475.0714286,58792745.928571425,183969883.2857143,62727410.35714286,549939818.7857143,357242591.64285713,-138589787.35714287,551161846.7857143,-220810.42857142858,470186881.0714286,494630995.35714287,254722692.85714287,254854948.85714287,32934178.285714287,433572.0,123474715.64285715,25363817.42857143,26324430.769230768,-104717283.14285715,408772010.28571427,0.0,-816513.5714285715,-3147482.285714286,-19872362.214285713,70770957.42857143,205914942.07692307,41485814.0,41485814.0,357242591.64285713,-387052127.14285713,224876359.92857143,226098387.92857143,1222028.0,319181127.5,-249136157.42857143,0.0,340330765.28571427,58792745.928571425,254722692.85714287,-155615314.7142857,-246888753.35714287,123474715.64285715,25363817.42857143,26324430.769230768,-18247555.35714286,0
