Instrument,Date,Cash Flow from Operations Pct of Capital Expenditures,CAPEX to Depreciation & Amortization,CAPEX to Cash Flow from Operations,Depreciation & Depletion Pct of Cash Flow from Ops,"Depreciation & Depletion Pct of Cash Flow from Ops, TTM","Price to Cash Flow from Operations per Share, TTM","Price to Cash Flow from Operations per Share - Issue, TTM",Free Cash Flow Yield - %,"Free Cash Flow Yield - %, TTM","Free Cash Flow Yield - %, 3 Yr Avg","Free Cash Flow Yield - %, 5 Yr Avg",Cash Flow from Operations per Share,Capital Expenditures - Total per Share,"Cash Flow from Operations per Share, TTM",Free Cash Flow Net of Dividends per Share,"Free Cash Flow Net of Dividends per Share, TTM",Free Cash Flow per Share,"Free Cash Flow per Share, TTM","Capital Expenditures - Total per Share, TTM","Free Cash Flow Net of Dividends per Share, 3 Yr Avg","Free Cash Flow Net of Dividends per Share, 5 Yr Avg","Free Cash Flow Net of Dividends per Share, Annualized","Free Cash Flow per Share, 3 Yr Avg","Free Cash Flow per Share, 5 Yr Avg","Free Cash Flow per Share, Annualized","Cash Flow from Operations per Share, PoP % Chg","Cash Flow from Operations per Share, YoY % Chg",Target
PACE.BK,2020-12-31,-22901.96239,0.00445,0.5366933333333334,40.713876666666664,91.3362781741649,12.916284574630817,12.916284574630817,-79.04086058214352,-60.6110714375243,-59.1247423450626,-72.19076260956793,-0.012951384483089,5.6551418017e-05,-0.012951384483089,-0.013007935901106,-0.013007935901106,-0.013007935901106,-0.013007935901106,5.6551418017e-05,-0.065044693463797,-0.464827680037254,-0.025873443437068,-0.065044693463797,-0.464827680037254,-0.025873443437068,85.2092258765468,46.0630013888978,1
PACE.BK,2019-12-31,-810.70598,0.69966,0.5366933333333334,40.713876666666664,91.3362781741649,12.916284574630817,12.916284574630817,-140.521269040166,-53.4136358356997,-45.5315905221292,-70.6715809341274,-0.087563939351575,0.010800948976541,-0.012035796034524,-0.098364888328116,-0.01602409075071,-0.098364888328116,-0.01602409075071,0.003988294716186,-0.121797004646696,-0.944874333188856,-0.001727351139768,-0.121797004646696,-0.944874333188856,-0.001727351139768,-543.808505307039,-2591.42091253061,1
PACE.BK,2018-12-31,132.37193,0.67197,0.75545,112.42335,91.3362781741649,12.916284574630817,12.916284574630817,1.34029334709514,-133.607164434973,-48.6707334408463,-71.5949383883505,0.019730117450317,0.014905061400774,-0.018256533334873,0.004825056049542,-0.026721432886995,0.004825056049542,-0.026721432886995,0.008464899552122,-0.210636109960865,-1.33405882123163,-0.048668629005279,-0.210636109960865,-1.33405882123163,-0.048668629005279,105.369640350202,70.2065124314533,1
PACE.BK,2017-12-31,-114.08939,4.33665,0.5366933333333334,40.713876666666664,91.3362781741649,12.916284574630817,12.916284574630817,-116.864431733826,-86.8022023500696,-50.2971344011745,-74.3057685062259,-0.367438341556257,0.322061805673315,-0.04240930452018,-0.689500147229572,-0.052081321410042,-0.689500147229572,-0.052081321410042,0.009672016889861,-0.332662376639565,-1.52039053645339,0.024434372794133,-0.332662376639565,-1.52039053645339,0.024434372794133,62.3075001531036,115.658397833784,1
PACE.BK,2016-12-31,-176.19802,5.8639,0.5366933333333334,40.713876666666664,91.3362781741649,12.916284574630817,12.916284574630817,-46.0812576758452,-140.570490486883,-49.4208596203581,-72.19076260956793,-0.974831446703613,0.553259038073407,-0.087594611034265,-1.52809048477702,-0.098399343340818,-1.52809048477702,-0.098399343340818,0.010804732306553,-0.457713571322937,-1.36729149746249,-0.063393529642562,-0.457713571322937,-1.36729149746249,-0.063393529642562,48.3110870236431,71.0032091034086,1
PACE.BK,2015-12-31,-357.67502,4.22266,0.5366933333333334,40.713876666666664,91.3362781741649,12.916284574630817,12.916284574630817,-102.739702536903,-110.835228810484,-48.2073646404057,-72.19076260956793,-1.88595849781076,0.527282703848354,-0.12534364097024,-2.41324120165912,-0.121918751691533,-2.41324120165912,-0.121918751691533,-0.003424889278708,-0.576878789628363,-1.0302161259392,-0.017934062346236,-0.576878789628363,-1.0302161259392,-0.017934062346236,-236.85818603551,100.026615752503,1
PACE.BK,2014-12-31,-37.71622,35.20774,0.5366933333333334,40.713876666666664,91.3362781741649,12.916284574630817,12.916284574630817,-75.6654396694798,-97.3554116556792,-48.3754777070269,-72.19076260956793,-0.559867201093327,1.48442012744864,-0.187045825246607,-2.04428732854197,-0.18497528214579,-2.04428732854197,-0.18497528214579,-0.002070543100817,-0.702566802335329,-0.600445309023026,-0.166787624494477,-0.702566802335329,-0.600445309023026,-0.166787624494477,-32.9564782410455,-125.36531267594,1
PACE.BK,2013-12-31,-83.26178,28.64438,0.5366933333333334,40.713876666666664,182.79549711109,21.0113254771154,21.0113254771154,-72.7542167658798,6.78776891245477,-46.6871425769623,-72.19076260956793,-0.421090576781304,0.505742943277968,0.010470543623705,-0.926833520059271,0.0149330916074,-0.926833520059271,0.0149330916074,-0.004462547983696,-0.801973657925452,-1.0374434719051209,-0.159784285625767,-0.801973657925452,-1.0374434719051209,-0.159784285625767,-291.778135627575,7.84526806918831,1
PACE.BK,2012-12-31,152.92994,10.86942,0.65389,6.01591,112.423353966416,18.2334675768199,18.2334675768199,-79.04086058214352,1.34123050651311,-50.2729619581537,-72.19076260956793,0.219571733452996,0.143576685728056,0.019743913135736,0.07599504772494,0.004828429823447,0.07599504772494,0.004828429823447,0.014915483312289,-0.954411282629496,-1.0374434719051209,-0.164220288955762,-0.954411282629496,-1.0374434719051209,-0.164220288955762,11.5772301031066,-15.4659423707657,1
PACE.BK,2011-12-31,498.1667,5.42183,0.20074,3.70237,44.0488866832837,9.29142299150192,9.29142299150192,-79.04086058214352,4.99357573708292,-56.0142865093192,-72.19076260956793,0.196789016226782,0.039502643387378,0.064575684537102,0.157286372839404,0.029961454422498,0.157286372839404,0.029961454422498,0.034614230114604,-1.15624642413679,-1.0374434719051209,-0.458816233436334,-1.15624642413679,-1.0374434719051209,-0.458816233436334,175.270614680714,39.7321081480631,1
PACE.BK,2010-12-31,-8877.19831,1.43786,0.5366933333333334,40.713876666666664,26.0773749358699,3.12892225308605,3.12892225308605,-79.04086058214352,18.2451991860876,-61.2253267526025,-72.19076260956793,-0.261442020981933,0.002945096096302,0.134231523198045,-0.264387117078235,0.076629836581568,-0.264387117078235,0.076629836581568,0.057601686616477,-1.36915623487771,-1.0374434719051209,0.641814160006463,-1.36915623487771,-1.0374434719051209,0.641814160006463,-61.73560070238534,297.273452766934,1
PACE.BK,2009-12-31,-2961.394412727273,8.852774545454546,0.5366933333333334,40.713876666666664,91.3362781741649,12.916284574630817,12.916284574630817,-79.04086058214352,-72.9186992358299,-66.4347873079157,-72.19076260956793,-0.3759138674210694,0.3276866913935229,-0.244371866507633,-0.703600558814593,-0.393760975873482,-0.703600558814593,-0.393760975873482,0.149389109365848,-1.62194582426928,-1.0374434719051209,-0.271270528788188,-1.62194582426928,-1.0374434719051209,-0.271270528788188,-61.73560070238534,70.0642462704098,1
PACE.BK,2008-12-31,-2961.394412727273,8.852774545454546,0.5366933333333334,40.713876666666664,91.3362781741649,12.916284574630817,12.916284574630817,-79.04086058214352,-117.633164423032,-68.4909337003836,-72.19076260956793,-0.3759138674210694,0.3276866913935229,-0.369855346116426,-0.703600558814593,-0.694035670095891,-0.703600558814593,-0.694035670095891,0.324180323979465,-1.81016772152341,-1.0374434719051209,-0.163144152533099,-1.81016772152341,-1.0374434719051209,-0.163144152533099,-61.73560070238534,88.3378702269329,1
PACE.BK,2007-12-31,-2961.394412727273,8.852774545454546,0.5366933333333334,40.713876666666664,91.3362781741649,12.916284574630817,12.916284574630817,-79.04086058214352,-53.7463643632281,-67.9823393324828,-72.19076260956793,-0.3759138674210694,0.3276866913935229,-0.643246719937579,-0.703600558814593,-1.08209335452075,-0.703600558814593,-1.08209335452075,0.43884663458317,-1.91636040439272,-1.0374434719051209,-0.613875858041366,-1.91636040439272,-1.0374434719051209,-0.613875858041366,-61.73560070238534,69.8971819247404,1
PACE.BK,2006-12-31,-2961.394412727273,8.852774545454546,0.5366933333333334,40.713876666666664,91.3362781741649,12.916284574630817,12.916284574630817,-79.04086058214352,-53.9566293818288,-66.6795400893499,-72.19076260956793,-0.3759138674210694,0.3276866913935229,-0.891388401976959,-0.703600558814593,-1.49103663303139,-0.703600558814593,-1.49103663303139,0.599648231054426,-1.95209408289715,-1.0374434719051209,-1.26687002956824,-1.95209408289715,-1.0374434719051209,-1.26687002956824,-61.73560070238534,8.85902868551778,1
PACE.BK,2005-12-31,-2961.394412727273,8.852774545454546,0.5366933333333334,40.713876666666664,91.3362781741649,12.916284574630817,12.916284574630817,-79.04086058214352,-47.9652844424545,-68.6858969699946,-72.19076260956793,-0.3759138674210694,0.3276866913935229,-0.916098938361646,-0.703600558814593,-1.55269565761051,-0.703600558814593,-1.55269565761051,0.63659671924886,-1.95249254360809,-1.0374434719051209,-1.29542373706037,-1.95249254360809,-1.0374434719051209,-1.29542373706037,-61.73560070238534,25.7884506114699,1
PACE.BK,2004-12-31,-2961.394412727273,8.852774545454546,0.5366933333333334,40.713876666666664,91.3362781741649,12.916284574630817,12.916284574630817,-79.04086058214352,-46.0900475240298,-71.5352824656391,-72.19076260956793,-0.3759138674210694,0.3276866913935229,-0.975017392592555,-0.703600558814593,-1.52838196300593,-0.703600558814593,-1.52838196300593,0.553364570413379,-1.92665217123764,-1.0374434719051209,-1.22633766198649,-1.92665217123764,-1.0374434719051209,-1.22633766198649,-61.73560070238534,13.3899706904562,1
PACE.BK,2003-12-31,-2961.394412727273,8.852774545454546,0.5366933333333334,40.713876666666664,91.3362781741649,12.916284574630817,12.916284574630817,-79.04086058214352,-51.2971055832881,-74.3753835771388,-72.19076260956793,-0.3759138674210694,0.3276866913935229,-1.01193713231451,-0.703600558814593,-1.63017490417513,-0.703600558814593,-1.63017490417513,0.618237771860614,-1.87657266003484,-1.0374434719051209,-2.26505283332005,-1.87657266003484,-1.0374434719051209,-2.26505283332005,-61.73560070238534,-52.2793688966684,1
PACE.BK,2002-12-31,-2961.394412727273,8.852774545454546,0.5366933333333334,40.713876666666664,91.3362781741649,12.916284574630817,12.916284574630817,-79.04086058214352,-40.8218557316702,-75.358320639244,-72.19076260956793,-0.3759138674210694,0.3276866913935229,-0.875604805262646,-0.703600558814593,-1.37785754922727,-0.703600558814593,-1.37785754922727,0.502252743964621,-1.81670532292432,-1.0374434719051209,-0.923990010494598,-1.81670532292432,-1.0374434719051209,-0.923990010494598,-61.73560070238534,85.5369783895062,1
PACE.BK,2001-12-31,-2961.394412727273,8.852774545454546,0.5366933333333334,40.713876666666664,91.3362781741649,12.916284574630817,12.916284574630817,-79.04086058214352,-75.9648473959502,-59.1247423450626,-72.19076260956793,-0.3759138674210694,0.3276866913935229,-1.35349638102971,-0.703600558814593,-1.81431840484113,-0.703600558814593,-1.81431840484113,0.460822023811413,-1.71417139481775,-1.0374434719051209,-1.1553656602905,-1.71417139481775,-1.0374434719051209,-1.1553656602905,-61.73560070238534,77.1261350454439,1
PRO.BK^A25,2023-12-31,-281.92295,0.66746,1.7288537499999999,199.15135437499998,77.48378744576627,0.0,0.0,-19.323666743823505,0.0,0.0,-20.74275380197645,-0.032966313732383,0.011693377185414,-0.025509863129659,-0.044659690917797,-0.028462897555589,-0.044659690917797,-0.028462897555589,0.00295303442593,-0.013368565763634,-0.007328839228173,-0.034445187632485,-0.013368565763634,-0.007328839228173,-0.034445187632485,-397.733278716051,-62.447921488751,1
PRO.BK^A25,2022-12-31,51.48976,1.14568,1.94213,163.08354,77.48378744576627,0.0,0.0,-19.323666743823505,0.0,0.0,-20.74275380197645,0.011072431632281,0.021504144290801,-0.022179150592218,-0.01043171265852,-0.027609603076019,-0.01043171265852,-0.027609603076019,0.005430452483802,-0.009896787180333,0.002460550183955,-0.019898747058534,-0.009896787180333,0.002460550183955,-0.019898747058534,-78.4001079595071,60.2432100334732,1
PRO.BK^A25,2021-12-31,246.76337,1.23469,0.40525,32.01146,77.48378744576627,0.0,0.0,-19.323666743823505,0.0,0.0,-20.74275380197645,0.051261513768327,0.020773550397043,-0.029200065470994,0.030487963371284,-0.036545986291747,0.030487963371284,-0.036545986291747,0.007345920820753,-0.008171924938019,0.004165637186794,-0.018952493752511,-0.008171924938019,0.004165637186794,-0.018952493752511,531.250704620694,44.3868940231624,1
PRO.BK^A25,2020-12-31,22.68749,2.43492,4.40771,178.91379,77.48378744576627,0.0,0.0,-19.323666743823505,0.0,0.0,-20.74275380197645,0.008120626779994,0.035793406732414,-0.032966313732383,-0.027672779952421,-0.044659690917797,-0.027672779952421,-0.044659690917797,0.011693377185414,-0.006591706315289,-0.000405659059655,-0.039627019178017,-0.006591706315289,-0.000405659059655,-0.039627019178017,-76.3647651622452,-825.133141714392,1
PRO.BK^A25,2019-12-31,183.47713,1.27982,0.54503,42.51442,77.48378744576627,0.0,0.0,-19.323666743823505,0.0,0.0,-20.74275380197645,0.034358138752325,0.018726114735736,-0.024439531619036,0.015632024016589,-0.040298500857496,0.015632024016589,-0.040298500857496,0.01585896923846,-0.005176130401508,0.002730567416517,-0.03105983418982,-0.005176130401508,0.002730567416517,-0.03105983418982,119.548283684871,45.0246857026518,1
PRO.BK^A25,2018-12-31,137.73258,0.79684,0.72604,90.95755,77.48378744576627,0.0,0.0,-19.323666743823505,0.0,0.0,-20.74275380197645,0.015649468160562,0.011362212017718,-0.028807727780075,0.004287256142844,-0.04629625244827,0.004287256142844,-0.04629625244827,0.017488524668195,-0.003345330225752,0.000609555870342,-0.055352879727461,-0.003345330225752,0.000609555870342,-0.055352879727461,99.8203663001631,-243.84713841653,1
PRO.BK^A25,2017-12-31,80.42443,0.68775,1.2434,180.73222,77.48378744576627,0.0,0.0,-19.323666743823505,0.0,0.0,-20.74275380197645,0.007831768327886,0.009738045972214,-0.009051590315587,-0.001906277644328,-0.028546443381058,-0.001906277644328,-0.028546443381058,0.019494853065471,3.4535217603e-05,0.000226895727488,-0.051142738206462,3.4535217603e-05,0.000226895727488,-0.051142738206462,-71.8305655742812,-172.901994060246,1
PRO.BK^A25,2016-12-31,137.83415,1.49842,0.72551,48.41439,163.083536568642,0.0,0.0,-19.323666743823505,0.0,0.0,-20.74275380197645,0.027802362693998,0.020170880554957,0.011072431632281,0.007631482139041,-0.01043171265852,0.007631482139041,-0.01043171265852,0.021504144290801,0.002872532330181,0.004196056170639,-0.02232447693641,0.002872532330181,0.004196056170639,-0.02232447693641,423.297261132901,-94.7792641566427,1
PRO.BK^A25,2015-12-31,30.70241,0.99224,3.25707,328.23495,60.3580192580921,0.0,0.0,-19.323666743823505,0.0,0.0,-20.74275380197645,0.005312919588726,0.017304567160286,0.02983285986732,-0.01199164757156,0.008965980386574,-0.01199164757156,0.008965980386574,0.020866879480746,0.00504451038644,0.002119444428545,-0.054855264117254,0.00504451038644,0.002119444428545,-0.054855264117254,-43.2140692336747,-164.747561297126,1
PRO.BK^A25,2014-12-31,216.12081,0.36732,0.4627,125.96862,32.7564642462972,0.0,0.0,-19.323666743823505,0.0,0.0,-20.74275380197645,0.009356049142857,0.004329082857143,0.054518649409093,0.005026966285714,0.032974269913318,0.005026966285714,0.032974269913318,0.021544379495775,0.005457337350166,-0.004029132862217,0.015067565583064,0.005457337350166,-0.004029132862217,0.015067565583064,95.2423738953505,62.6226583407672,1
PRO.BK^A25,2013-12-31,198.17594,0.20552,0.5046,245.52193,34.0539842270082,0.0,0.0,-19.323666743823505,0.0,0.0,-20.74275380197645,0.004792017714286,0.002418062285714,0.051398791468165,0.002373955428571,0.030000084351715,0.002373955428571,0.030000084351715,0.02139870711645,0.003877045191689,-0.004676487519359,0.020725494253444,0.003877045191689,-0.004676487519359,0.020725494253444,-75.7951450193341,1.19354284732955,1
PRO.BK^A25,2012-12-31,1065.40941,0.15649,0.09386,59.97836,32.0114600145814,0.0,0.0,-19.323666743823505,0.0,0.0,-20.74275380197645,0.019797754285714,0.001858229714286,0.051261513768327,0.017939524571429,0.030487963371284,0.017939524571429,0.030487963371284,0.020773550397043,0.002564888972106,-0.070345078605074,0.054633738289666,0.002564888972106,-0.070345078605074,0.054633738289666,876.253797689571,749.060350966677,1
PRO.BK^A25,2011-12-31,-1267.89747,0.00827,1.7288537499999999,199.15135437499998,37.0487659340533,0.0,0.0,-1.19633763975155,0.0,0.0,-31.7439168302374,-0.002550422857143,0.000201153714286,0.033798963719877,-0.002751576571429,0.013198445444019,-0.002751576571429,0.013198445444019,0.020600518275858,0.000381496703069,-0.132689572350392,0.040395024672631,0.000381496703069,-0.132689572350392,0.040395024672631,-136.833263080608,682.465188241361,1
PRO.BK^A25,2010-12-31,13.94364,0.86407,7.17173,829.99434,62.7260450436205,0.0,0.0,-19.4247881933493,0.0,0.0,-23.3950826052065,0.006924238158214,0.049658772183583,0.020729929173408,-0.042734534025368,-0.006911256168254,-0.042734534025368,-0.006911256168254,0.027641185341661,-0.002120548093535,-0.123570580392771,0.003267806448128,-0.002120548093535,-0.123570580392771,0.003267806448128,-27.1364761552314,755.555555555556,1
PRO.BK^A25,2009-12-31,123.21058,0.11639,0.81162,697.32076,90.8135108634266,0.0,0.0,0.526527352941176,0.0,0.0,-14.126783278303,0.009503024,0.007712831,0.015016609075824,0.001790193,-0.017583362818987,0.001790193,-0.017583362818987,0.032599971894811,-0.002736423630612,-0.112152045919849,0.022661101430153,-0.002736423630612,-0.09653299458198,0.022661101430153,116.934003350084,149.726600192988,1
PRO.BK^A25,2008-12-31,-20.79592,4.56879,1.7288537499999999,199.15135437499998,178.913790182534,0.0,0.0,-108.656333333333,0.0,0.0,-13.7052324941589,-0.056118,0.269851,0.008120626779994,-0.325969,-0.027672779952421,-0.325969,-0.027672779952421,0.035793406732414,-0.002036762361295,-0.169522228253583,-0.013960523858329,-0.002036762361295,-0.153903176915714,-0.013960523858329,64.926040618672,-65.6912710161965,1
PRO.BK^A25,2007-12-31,-119.59514,3.40791,1.7288537499999999,199.15135437499998,142.604328240191,0.0,0.0,-29.3782944155164,0.0,0.0,-20.74275380197645,-0.159999044846574,0.13378389930859,0.01258431538302,-0.293782944155164,-0.018328898748426,-0.293782944155164,-0.018328898748426,0.030913214131446,0.000110446164379,-0.356158557744463,-0.039388038752764,0.000110446164379,-0.340539506406594,-0.039388038752764,-270.028100781889,-83.1163742435457,1
PRO.BK^A25,2006-12-31,183.58356,0.85577,0.54471,63.29403,77.3024061994375,0.0,0.0,5.4860456489872,0.0,0.0,-20.74275380197645,0.094101530341634,0.051258147124956,0.022011540446371,0.042843383216678,-0.005737867128012,0.042843383216678,-0.005737867128012,0.027749407574383,0.004037270035957,-0.056727616173603286,-0.039186249745476,0.004037270035957,-0.053971312996332295,-0.039186249745476,-52.7104148610861,-110.374115267947,1
PRO.BK^A25,2005-12-31,186.7809,1.5774,0.53539,33.77185,53.1025013893998,0.0,0.0,9.28513745903553,0.0,0.0,-20.74275380197645,0.198989968013484,0.106536572984898,0.030068457534718,0.014358138339239,0.005509521969885,0.092453395028586,0.005509521969885,0.024558935564833,0.006602304063186,-0.056727616173603286,-0.017367568442838,0.006602304063186,-0.053971312996332295,-0.017367568442838,129.306977458341,-48.2236038636616,1
PRO.BK^A25,2004-12-31,23.33771,6.47505,4.28491,65.70946,42.5144246276779,0.0,0.0,-11.2312908296017,0.0,0.0,-20.74275380197645,0.086778854363311,0.371839573031981,0.034358138752325,-0.28506071866867,0.015632024016589,-0.28506071866867,0.015632024016589,0.018726114735736,0.007385279316676,-0.056727616173603286,0.023110297866309,0.007385279316676,-0.053971312996332295,0.023110297866309,311.30120155533,1.26416847749616,1
STELLA.BK,2024-12-31,-86.43133,0.20493,8.979332,327.016248,446.764393700655,199.26010970467482,199.26010970467482,-1.75148091170138,-1.75148091170138,-4.78853499953803,-5.38710164819856,-0.001542805946508,0.001785007785724,-0.001542805946508,-0.003327813732233,-0.003327813732233,-0.003327813732233,-0.003327813732233,0.001785007785724,-0.034876496579969,-0.031568415658444,-0.004849983020108,-0.034876496579969,-0.031568415658444,-0.004849983020108,88.138515802959,117.821503524962,1
STELLA.BK,2023-12-31,-82.749,1.55847,8.979332,327.016248,446.764393700655,199.26010970467482,199.26010970467482,-9.57509882602511,-2.78994299191809,-5.00843183470443,-4.12461782966262,-0.013006854124489,0.015718442353586,-0.004463106543735,-0.028725296478075,-0.008648823274946,-0.028725296478075,-0.008648823274946,0.004185716731211,-0.039733559221988,-0.026645031179621,0.00275398957177,-0.039733559221988,-0.026645031179621,0.00275398957177,53.5789292821624,-87.652529198938,1
STELLA.BK,2022-12-31,-101.49005,1.75752,8.979332,327.016248,163.051822984627,75.6364331978671,75.6364331978671,-4.71416997739228,0.565979773413191,-5.62959525208815,4.23931838032316,-0.028019289351487,0.027607916381742,0.005288456674756,-0.055627205733229,0.002263919093653,-0.055627205733229,0.002263919093653,0.003024537581103,-0.045036762016705,0.028827364986198,-0.02098770817975,-0.045036762016705,0.028827364986198,-0.02098770817975,-2082.94427644184,77.4784930818189,1
STELLA.BK,2021-12-31,2.32019,2.71743,43.09997,1586.05409,446.764393700655,199.26010970467482,199.26010970467482,-6.13276952587107,-5.75707149104029,-5.92670000350853,7.60218622890944,0.001413014459577,0.060900878860527,-0.009223428536161,-0.059487864400949,-0.021876871665953,-0.059487864400949,-0.021876871665953,0.012653443129792,-0.04751237836146,0.040595674462376,0.000131778552828,-0.04751237836146,0.040595674462376,0.000131778552828,126.837880770937,148.542251178402,1
STELLA.BK,2020-12-31,-97.33961,0.23621,8.979332,327.016248,446.764393700655,199.26010970467482,199.26010970467482,-3.68065446473501,-9.57808662225507,-5.87542622488749,6.81597260676856,-0.005265000137819,0.005408897809913,-0.013010912759332,-0.010673897947732,-0.028734259866765,-0.010673897947732,-0.028734259866765,0.015723347107433,-0.047639914306796,0.028935576064151,-0.016355592684405,-0.047639914306796,0.02944500166124,-0.016355592684405,-105.367806078722,57.679200833564,1
STELLA.BK,2019-12-31,127.72176,5.6956,0.78295,13.74662,446.764393700655,199.26010970467482,199.26010970467482,4.34471605344541,-7.05488900527862,-5.69566470949093,-19.2016241304272,0.098084767977913,0.07679565931603,-0.016185188866063,0.021289108661882,-0.03315797832481,0.021289108661882,-0.03315797832481,0.016972789458746,-0.046134884146877,-0.096901578731834,0.020178211355236,-0.046134884146877,-0.096392153134745,0.020178211355236,-63.431649772276,314.54359754079,1
STELLA.BK,2018-12-31,1369.43338,1.95017,0.07302,3.74444,446.764393700655,199.26010970467482,199.26010970467482,52.9014222023436,-10.8074372662872,-5.45592730041803,-26.1159887697381,0.268223114707403,0.019586430356388,-0.034537049767696,0.248636684351015,-0.070248342230867,0.248636684351015,-0.070248342230867,0.035711292463171,-0.043374622038323,-0.167129433948018,-0.123577912465293,-0.043374622038323,-0.166620008350929,-0.123577912465293,524.973370991887,-46.8112121874921,1
STELLA.BK,2017-12-31,108.09593,3.58523,0.9251,25.80319,446.764393700655,199.26010970467482,199.26010970467482,0.714298143925726,-5.44598313502208,-4.90002415650158,-45.3232014989008,0.04291752691506,0.039703185267394,-0.026985983456715,0.003214341647666,-0.054459831350221,0.003214341647666,-0.054459831350221,0.027473847893506,-0.037730186005062,-0.327164371622739,-0.026420627265706,-0.037730186005062,-0.32665494602565,-0.026420627265706,168.435359338538,13.5269444514475,1
STELLA.BK,2016-12-31,-119.38706,8.29718,8.979332,327.016248,446.764393700655,199.26010970467482,199.26010970467482,-25.0524409579632,-4.84273968293571,-4.72355624652379,-58.9451067167435,-0.062712503199924,0.052528725206707,-0.028783460308142,-0.117788356392075,-0.057144328258641,-0.115241228406631,-0.057144328258641,0.0283608679505,-0.033537249350319,-0.476179824095555,-0.033023839556461,-0.033537249350319,-0.475670398498466,-0.033023839556461,87.8186503648933,-113.751901764106,1
STELLA.BK,2015-12-31,-411.74142,32.81715,8.979332,327.016248,158.181512932907,95.7861697465957,95.7861697465957,-99.9780737386962,-3.62256151988926,-4.13810408582358,-47.1239670789196,-0.514823932310311,0.125035739617345,0.011066315761495,-0.639859671927656,-0.038399152110826,-0.639859671927656,-0.038399152110826,0.049465467872321,-0.027001129159999,-0.423801975233852,-0.090159509207054,-0.027001129159999,-0.423801975233852,-0.090159509207054,-62.4232179576015,88.3712042274718,1
STELLA.BK,2014-12-31,-2459.82112,2.90753,8.979332,327.016248,446.764393700655,199.26010970467482,199.26010970467482,-28.1923220016272,-4.44797790904846,-3.27110093306781,-18.756413045658924,-0.316964494845004,0.012885672574034,-0.018981283277879,-0.329850167419038,-0.056489319444915,-0.329850167419038,-0.056489319444915,0.037508036167037,-0.019435791377311,-0.586392930024341,-0.065306059140465,-0.019435791377311,-0.586392930024341,-0.065306059140465,30.7360451174752,-456.978677134054,1
STELLA.BK,2013-12-31,-487.24385,16.03127,8.979332,327.016248,976.225806868153,641.987486057298,641.987486057298,-62.4181989219303,-3.15654626098688,-1.16761721536841,-18.756413045658924,-0.457618245135715,0.093919758886875,0.002383224024188,-0.55153800402259,-0.048295157793099,-0.55153800402259,-0.048295157793099,0.050678381817288,-0.006110530093761,-0.648056884560448,-0.027731489208571,-0.006110530093761,-0.648056884560448,-0.027731489208571,38.1237560785112,28.2150995378624,1
STELLA.BK,2012-12-31,-32256.95739,0.30769,8.979332,327.016248,1586.05409391132,662.802616112324,662.802616112324,-84.1838113916786,-6.3518108697393,1.83410683001454,-18.756413045658924,-0.739570174486288,0.002292746230129,0.001463482455289,-0.741862920716417,-0.061612565436471,-0.741862920716417,-0.061612565436471,0.06307604789176,0.007917227816229,-0.617329916254123,0.064126381298437,0.007917227816229,-0.617329916254123,0.064126381298437,-605.213763907185,369.335601672464,1
STELLA.BK,2011-12-31,6401.73351,0.27248,0.01562,5.7329,446.764393700655,199.26010970467482,199.26010970467482,15.6323483479923,-18.5351940542427,8.69501383598509,-18.756413045658924,0.14638757439359,0.002286686477147,-0.034146995790154,0.144100887916443,-0.072287256811547,0.144100887916443,-0.072287256811547,0.038140261021393,0.033910553960342,-0.516584422730271,-0.202833474323671,0.033910553960342,-0.516584422730271,-0.202833474323671,111.942899402132,-1088.06616108351,1
STELLA.BK,2010-12-31,-539.76538,30.38216,8.979332,327.016248,412.15509079731,78.9163407791987,78.9163407791987,-19.329707235878764,-6.53416120081087,14.9793762602035,-18.756413045658924,-1.22572894122724,0.227085504652859,0.005322091671421,-1.4528144458801,-0.027443477043406,-1.4528144458801,-0.027443477043406,0.032765568714827,0.057670598601784,-0.615449781261734,-0.036766308547632,0.057670598601784,-0.615449781261734,-0.036766308547632,-92.0705692240387,180.008217703499,1
STELLA.BK,2009-12-31,-15928200.0,0.00322,8.979332,327.016248,446.764393700655,199.26010970467482,199.26010970467482,-19.329707235878764,-4.77700061428254,20.506536748035,-18.756413045658924,-0.638165933583246,4.006516327e-06,-0.003446278798516,-0.638169940099573,-0.023407303009984,-0.638169940099573,-0.023407303009984,0.019961024211468,0.075361522549029,-0.404203323884702,-0.080359444261204,0.075361522549029,-0.404203323884702,-0.080359444261204,-60.3902969519379,31.5353544522102,1
STELLA.BK,2008-12-31,-1986180.0,0.00887,8.979332,327.016248,446.764393700655,199.26010970467482,199.26010970467482,-19.329707235878764,-3.68065446473501,25.3314916417486,-18.756413045658924,-0.397883129909334,2.0032581635e-05,-0.005265000137819,-0.397903162490969,-0.010673897947732,-0.397903162490969,-0.010673897947732,0.005408897809913,0.089926795328207,-0.699921136169974,0.02820595413298,0.089926795328207,-0.699921136169974,0.02820595413298,-67.082693792344,-68.2405310191977,1
