Instrument,Date,Cash & Short Term Investments,Cash & Cash Equivalents,Loans & Receivables - Net - Short-Term,Loans & Receivables - Total,Accounts & Notes Receivable - Trade - Gross - Total,Receivables - Other - Total,Accounts & Notes Receivable - Trade - Net,Provision - Trade Accounts & Trade Notes Receivable,Trade Accounts & Trade Notes Receivable - Gross,Trade Accounts & Trade Notes Receivable - Net,Inventories - Total,Inventories - Other - Total,Inventories - Raw Materials,Investments - Long-Term,Investments - Total,Property Plant & Equipment - Net - Total,PPE - Accumulated Depreciation & Impairment - Total,PPE - excl Assets Leased Out - Accum Depr & Impair - Total,PPE - excluding Assets Leased Out - Net - Total,Property Plant & Equipment - Gross - Total,Buildings - Gross,Construction in Progress - Gross,Land & Buildings - Gross,Land/Improvements - Gross,Plant Machinery & Equipment - Gross,PPE - excluding Assets Leased Out - Gross,Property Plant & Equipment - Other - Gross,Property Plant & Equipment - Other - Net,Transportation Equipment - Gross,Intangible Assets - excluding Goodwill - Net - Total,Intangible Assets - Total - Net,Total Assets,Total Current Assets,Other Assets - Total,Other Current Assets - Total,Other Non-Current Assets - Total,Deferred Tax - Asset - Long-Term,Other Current Assets,Other Non-Current Assets,Restricted Accounts - Long-Term,Total Non-Current Assets,Payables & Accrued Expenses,Trade Accounts Payable & Accruals - Short-Term,Trade Account Payables - Total,Accounts Payable,Accrued Expenses,Accrued Expenses - Short-Term,Trade Accounts & Trade Notes Payable - Short-Term,Debt - Long-Term - Total,Debt - Total,Short-Term Debt & Current Portion of Long-Term Debt,Capitalized Lease Obligations - Long-Term,Capitalized Leases - Current Portion,Current Portion of Long-Term Debt excl Capitalized Leases,Current Portion of Long-Term Debt incl Capitalized Leases,Debt - Non-Convertible - Long-Term,Long-Term Debt excluding Capitalized Leases,Short-Term Banking Borrowings excl Collateralized Financing,Short-Term Debt & Notes Payable,Total Current Liabilities,Total Liabilities,Total Liabilities & Equity,Other Current Liabilities - Total,Other Non-Current Liabilities - Total,Total Non-Current Liabilities,Income Taxes - Payable - Long-Term & Short-Term,Income Taxes - Payable - Short-Term,Other Current Liabilities,Other Non-Current Liabilities,Other Payables,Post Employment Benefits - Pension & Other - Long-Term,Provisions - Long-Term,Total Shareholders' Equity incl Minority Intr & Hybrid Debt,Shareholders' Equity - Attributable to Parent ShHold - Total,Common Equity - Total,Retained Earnings - Total,Common Equity - Contributed,Common Equity Attributable to Parent Shareholders,Common Stock - Additional Paid in Capital,Common Stock - Addnl Paid in Capital incl Option Reserve,Common Stock - Issued & Paid,Equity - Non-Contributed - Reserves & Retained Earnings,Legal Statutory & Appropriated Reserves,Minority Interest - Equity,Common Shares - Issued - Total,Common Shares - Outstanding - Total,Common Shares - Treasury - Total,Asset Allocation Factor - Issue Specific,Common Shares - Authorized - Issue Specific,Common Shares - Issued - Issue Specific,Common Shares - Outstanding - Issue Specific,Common Shares - Treasury - Issue Specific,Cash & Cash Equivalents - Total,Cash & Short Term Investments - Total,Cash Short Term Investments & Accounts Receivable - Total,Current Assets excl CFh & Short Term Investments - Total,Current Liabilities excluding Current Debt - Total,Debt including Preferred Equity & Minority Interest - Total,Interest Bearing Liabilities - Total,Minority Interest - Total,Other Short-Term & Long-Term Assets - Total,Other Short-Term & Long-Term Liabilities - Total,Provision for Doubtful Accounts & Notes Receivable - Total,Provisions - Total,Trade Accounts & Trade Notes Receivable - Net - Total,Unearned Revenue - Total,Total Available Funds,Total Book Capital,Total Capital,Total Current Assets excluding Total Inventories,Total Debt Excluding Islamic,Total Fixed Assets - Net,Total Long Term Capital,Accruals - Short-Term,Asset Accruals,Book Value excluding Other Equity,Cash – Intermediate,Cash & Securities,Cash & Short Term Investments - Net of Debt,Current Portion of LT Debt incl Cap Leases & Hybrid Fin,Debt including Finance and Operating Lease Liabilities,Finance and Operating Lease Liabilities - Total,Investments - Permanent,Net Book Capital,Net Debt,Net Debt Including Preferred Equity & Minority Interest,Net Operating Assets,Shareholders Equity - Common,Tangible Book Value,Tangible Book Value excluding Other Equity,Tangible Total Equity,Working Capital,Working Capital - Non-Cash,Working Capital excluding Other Current Assets & Liabilities,Target
GUNKUL.BK,2015-12-31,3938015805.65,3570789981.23,1815442128.72,1830038507.93,905600403.32,850170755.12,372447901.54,895677.65,905600403.32,904704725.67,365114846.07,-20658342.076923076,69072405.85,175357927.85714287,367225824.42,7646247634.48,236373819.95,236373819.95,7646247634.48,7882621454.43,622638884.26,1959415823.75,1616102168.34,993463284.08,4257021541.37,7882621454.43,50081920.97,16608657.25,98575334.01,2952231130.2,2952231130.2,18815257873.98,6174805723.34,799086155.83,3457758.89,795628396.94,23995685.49,119017580.97727273,279640702.44,216750091.22,12640452150.64,554647863.47,554647863.47,495015981.46,495015981.46,59631882.01,59631882.01,495015981.46,3369299019.74,7299180082.74,3929881063.0,42109003.19,15496459.11,38773475.4,54269934.51,3327190016.55,3327190016.55,3875611128.49,3875611128.49,6371822712.02,10225033198.56,18815257873.98,1813453333.96,81877945.59,3853210486.54,73840451.59,73840451.59,1696646655.35,62677732.61,1680098075.91,19200212.98,19200212.98,8590224675.42,8063380479.91,8063380479.91,2394007655.64,5649723310.53,8063380479.91,4366478094.53,4366478094.53,1283245216.0,2413657169.38,129000000.0,526844195.51,8623505584.67528,8623505584.67528,0.0,1.0,9239470272.17497,8623505584.67528,8623505584.67528,0.0,3570789981.23,3938015805.65,4842720531.32,2236789917.69,2441941649.02,7826024278.25,7299180082.74,526844195.51,578878305.72,1876131066.57,895677.65,421702839.93,904704725.67,116337572.87,12443435161.96,15362560562.65,15889404758.16,5809690877.27,7299180082.74,12625855771.43,12443435161.96,-3767806969.91,15229871513.54,8063380479.91,3574247740.12,367225824.42,-3361164277.09,54269934.51,7299180082.74,57605462.3,1231748609.81,11951388952.51,3361164277.09,3888008472.6,11951388952.51,8063380479.91,5111149349.71,5111149349.71,5637993545.22,-197016988.68,-4135032794.33,1612978586.39,0
GUNKUL.BK,2014-12-31,1507128465.22,1507128465.22,755955597.23,758038999.74,615258586.19,136869061.23,75877467.81,1461596.73,615258586.19,613796989.46,308845170.17,-20658342.076923076,74556423.77,175357927.85714287,392096863.035,918201817.03,201270423.58,201270423.58,918201817.03,1119472240.61,120953122.28,4265349.85,794306896.86,673353774.58,277376615.49,1119472240.61,43523378.41,15094198.79,59457278.7,2039852834.5,2039852834.5,7238664343.88,2584944462.26,529985868.27,9458989.0,520526879.27,31351738.03,119017580.97727273,272265319.45,47580371.2,4653719881.62,288941320.1,288941320.1,240734117.55,240734117.55,48207202.55,48207202.55,240734117.55,19576346.2,2280750650.32,2261174304.12,19576346.2,8683402.92,156500000.0,165183402.92,0.0,0.0,2095990901.2,2095990901.2,3412348514.02,3878965046.68,7238664343.88,827351972.45,37411701.55,466616532.66,34880917.35,34880917.35,786351850.1,23006510.55,786119540.2,14405191.0,14405191.0,3359699297.2,3357124944.51,3357124944.51,1958422516.09,1398732714.53,3357124944.51,518742449.53,518742449.53,879990265.0,1958392229.98,88000000.0,2574352.69,7392002000.42152,7392002000.42152,0.0,1.0,7392083178.94154,7392002000.42152,7392002000.42152,0.0,1507128465.22,1507128465.22,2120925454.68,1077815997.04,1151174209.9,2283325003.01,2280750650.32,2574352.69,472946508.07,850358483.0,1461596.73,425007824.87,613796989.46,40025973.39,3826315829.86,5637875594.83,5640449947.52,2276099292.09,2280750650.32,4651636479.11,3826315829.86,-2334532516.98,5729452476.15,3357124944.51,1516587454.22,392096863.035,-773622185.1,165183402.92,2280750650.32,28259749.12,1173054948.31,4133321482.3,773622185.1,776196537.79,4133321482.3,3357124944.51,1317272110.01,1317272110.01,1319846462.7,-827404051.76,-2334532516.98,-9511068.31,0
GUNKUL.BK,2013-12-31,224891550.41,224891550.41,618028265.01,691129822.63,431708259.25,171396214.1,44843285.89,1477292.64,431708259.25,430230966.61,447512891.49,-20658342.076923076,70821781.98,175357927.85714287,392096863.035,657667664.02,187179625.22,187179625.22,657667664.02,844847289.24,115067315.99,4612269.85,579416031.98,464348715.99,220060873.01,844847289.24,40758114.4,14325292.83,59397138.63,967422016.59,967422016.59,4579609369.54,1322638735.62,495910835.01,15105957.24,480804877.77,17496581.28,119017580.97727273,271766933.1,61941363.39,3256970633.92,173628554.58,173628554.58,137283072.01,137283072.01,36345482.57,36345482.57,137283072.01,178297478.95,583571851.15,405274372.2,21797478.95,7162867.27,156500000.0,163662867.27,156500000.0,156500000.0,241611504.93,241611504.93,1068536408.65,1458877791.45,4579609369.54,479759502.58,37612710.18,390341382.8,9873979.29,9873979.29,404215502.97,25053573.18,404215502.97,12559137.0,12559137.0,3120731578.09,2848688430.29,2848688430.29,1669787051.13,1178742378.53,2848688430.29,518742449.53,518742449.53,659999929.0,1669946051.76,66000000.0,272043147.8,7392082980.16346,7392082980.16346,0.0,1.0,7392083596.17045,7392082980.16346,7392082980.16346,0.0,224891550.41,224891550.41,655122517.02,1097747185.21,663262036.45,855614998.95,583571851.15,272043147.8,418863514.38,504813075.76,1477292.64,187894710.69,430230966.61,74639619.59,3511072960.89,3432260281.44,3704303429.24,875125844.13,583571851.15,3183869076.3,3511072960.89,29210776.56,4281616261.51,2848688430.29,239997507.65,392096863.035,-358680300.74,163662867.27,583571851.15,28960346.22,1077974517.92,3479411878.83,358680300.74,630723448.54,3479411878.83,2848688430.29,1881266413.7,1881266413.7,2153309561.5,254102326.97,29210776.56,718755872.31,0
GUNKUL.BK,2012-12-31,581932818.58,581932818.58,1336772050.85,1336772050.85,1169760026.48,115789137.56,427388652.33,3215511.17,1169760026.48,1166544515.31,468413013.8,-20658342.076923076,78636671.17,31190000.0,31190000.0,2748416037.04,224631540.35,224631540.35,2748416037.04,2973047577.39,112774860.3,1364439864.75,640148197.85,527373337.55,937142172.41,2973047577.39,31317342.38,6811507.75,51813775.03,867176067.11,867176067.11,7197341291.45,2545189512.08,695079782.37,11116150.2,683963632.17,68874495.41,119017580.97727273,8125798.08,605167149.86,4652151779.37,411256054.0,411256054.0,326439473.93,326439473.93,84816580.07,84816580.07,326439473.93,1379783925.01,3192994229.73,1813210304.72,16096202.3,4790440.65,122170971.74,126961412.39,1363687722.71,1363687722.71,1686248892.33,1686248892.33,3180848305.98,4983900640.31,7197341291.45,842273172.47,253072164.69,1803052334.33,114108774.79,114108774.79,806025464.7,245781506.71,806025464.7,7290657.98,7290657.98,2213440651.14,1992033591.19,1992033591.19,1033291157.66,958742433.53,1992033591.19,518742449.53,518742449.53,439999984.0,1033291157.66,44000000.0,221407059.95,7392046552.42286,7392046552.42286,0.0,1.0,7392046821.22457,7392046552.42286,7392046552.42286,0.0,581932818.58,581932818.58,1748477333.89,1963256693.5,1367638001.26,3414401289.68,3192994229.73,221407059.95,78796482.31,1088054679.18,3215511.17,199069067.7,1166544515.31,14665542.68,4016492985.47,5185027820.92,5406434880.87,2076776498.28,3192994229.73,4652151779.37,4016492985.47,-1217591612.48,6615408472.87,1992033591.19,593048968.78,31190000.0,-2611061411.15,126961412.39,3192994229.73,20886642.95,352596043.05,4824502062.29,2611061411.15,2832468471.1,4824502062.29,1992033591.19,1124857524.08,1124857524.08,1346264584.03,-635658793.9,-1217591612.48,195498228.37,0
GUNKUL.BK,2011-12-31,314963736.0,314963736.0,784975918.97,784975918.97,617516179.54,166959184.15,22356314.69,1886731.52,617516179.54,615629448.02,532888098.37,-20658342.076923076,128755758.4,0.0,0.0,3243468240.3,182080412.0,182080412.0,3243468240.3,3425548652.3,112774860.3,2167020611.89,325160396.27,212385535.97,904717076.43,3425548652.3,28650567.71,5628310.41,44409173.44,66051043.23,66051043.23,5539779609.3,1716512548.71,574198462.96,60450685.9,513747777.06,49186278.70846154,0.25,19847355.35,493900421.71,3823267060.59,146475806.85,146475806.85,133210392.5,133210392.5,13265414.35,13265414.35,133210392.5,905230426.98,3568614876.59,2663384449.61,8567121.47,5191595.07,85745115.48,90936710.55,896663305.51,896663305.51,2572447739.06,2572447739.06,3440002244.8,4356175992.8,5539779609.3,576574275.7,10943321.02,916173748.0,53567712.64,53567712.64,340971959.09,3767502.61,340971959.09,6618112.98,7175818.41,1183603616.5,1183603616.5,1183603616.5,264861166.97,918742449.53,1183603616.5,518742449.53,518742449.53,400000000.0,264861166.97,40000000.0,301054701.559375,7392034500.90013,7392034500.90013,0.0,1.0,8666896928.770185,7392034500.90013,7392034500.90013,0.0,314963736.0,314963736.0,930593184.02,1401548812.71,776617795.19,3568614876.59,3568614876.59,301054701.559375,19847355.6,580341778.31,1886731.52,9847426.68,615629448.02,232930708.34,2099777364.5,4752218493.09,4752218493.09,1183624450.34,3568614876.59,3823267060.59,2099777364.5,-2038453432.09,5224815873.3,1183603616.5,375414421.65,0.0,-3253651140.59,90936710.55,3568614876.59,13758716.54,0.0,4437254757.09,3253651140.59,3253651140.59,4437254757.09,1183603616.5,1117552573.27,1117552573.27,1117552573.27,-1723489696.09,-2038453432.09,-1207366106.29,0
GUNKUL.BK,2010-12-31,214801371.94,214801371.94,420924037.58,420924037.58,398186779.15,23801177.13,2988915.72,1063918.7,398186779.15,397122860.45,342801082.47,-20658342.076923076,102200060.66,175357927.85714287,392096863.035,505417802.51,151353926.33,151353926.33,505417802.51,656771728.84,95928901.54,313223271.86,199234790.59,103305889.05,117590332.12,656771728.84,26723334.27,5288256.89,31913994.18,66580080.9,66580080.9,1789712321.23,1035230792.11,239187945.83,56704300.12,182483645.71,49186278.70846154,2187654.5,19139476.69,163344169.02,754481529.12,175086701.03,175086701.03,153306656.84,153306656.84,21780044.19,21780044.19,153306656.84,3415894.19,256431105.96,253015211.77,3415894.19,3156690.17,1487004032.28875,3156690.17,0.0,0.0,249858521.6,249858521.6,651462576.82,657506962.85,1789712321.23,186052444.04,2628491.84,6044386.03,37308219.98,37308219.98,184704201.36,618570.67,183256590.67,0.0,2009921.17,1132205358.38,1132205358.38,1132205358.38,213462908.85,918742449.53,1132205358.38,518742449.53,518742449.53,400000000.0,213462908.85,35000000.0,301054701.559375,7392034500.90013,7392034500.90013,0.0,1.0,8666896928.770185,7392034500.90013,7392034500.90013,0.0,214801371.94,214801371.94,611924232.39,820429420.17,398447365.05,256431105.96,256431105.96,301054701.559375,21327131.19,186671014.71,1063918.7,3358163.85,397122860.45,0.0,1138249744.41,1388636464.34,1388636464.34,692429709.64,256431105.96,754481529.12,1138249744.41,168966843.35,1574910949.29,1132205358.38,269318017.56,392096863.035,-41629734.02,3156690.17,256431105.96,6572584.36,2027852831.6726668,1173835092.4,41629734.02,41629734.02,1173835092.4,1132205358.38,1065625277.48,1065625277.48,1065625277.48,383768215.29,168966843.35,513116359.21,0
GUNKUL.BK,2009-12-31,109183630.0,109183630.0,229456415.0,229456415.0,228147757.0,896281.0,982193.0,1670900.0,228147757.0,226476857.0,265993037.0,-20570882.0,80662087.0,175357927.85714287,392096863.035,23122883.0,132828970.0,132828970.0,23122883.0,155951853.0,95288489.0,1121536.0,178493547.0,83205058.0,114789816.0,155951853.0,-138453046.0,19824537.19466667,31387079.0,2162893371.3686666,1610776.0,856998777.0,621476895.0,227326023.0,14825287.0,212500736.0,49186278.70846154,2574825.0,178871095.0,33629641.0,237234395.0,74097100.0,74097100.0,74097100.0,74097100.0,39662950.7175,39662950.7175,74097100.0,7191155.0,40621439.0,33430284.0,6572584.0,3451809.0,1487004032.28875,3451809.0,618571.0,618571.0,29978475.0,29978475.0,343315862.0,351789418.0,856998777.0,129952420.0,1282401.0,8473556.0,15836058.0,15836058.0,128227841.0,1.0,106157299.0,54807429.796000004,1282400.0,505209359.0,505209359.0,505209359.0,111586910.0,393622450.0,505209359.0,93622450.0,93622450.0,300000000.0,111586909.0,30000000.0,0.0,7392034494.26456,7391997534.27683,0.0,1.0,8666896928.770185,7392034494.26456,7392034494.26456,0.0,109183630.0,109183630.0,335660487.0,512293265.0,309885578.0,40621439.0,40621439.0,0.0,181445920.0,129952421.0,1670900.0,3006979.0,226476857.0,225671063.72466666,513682915.0,545830798.0,545830798.0,355483858.0,40621439.0,237234395.0,513682915.0,168977403.0,749527660.0,505209360.0,121434092.0,392096863.035,68562191.0,3451809.0,40621439.0,10024393.0,2027852831.6726668,436647168.0,-68562191.0,-68562191.0,436647168.0,505209359.0,503598583.0,503598584.0,503598583.0,278161033.0,168977403.0,393288166.0,0
GUNKUL.BK,2008-12-31,26947000.0,26947000.0,375630000.0,375630000.0,376259000.0,681000.0,3835000.0,1310000.0,376259000.0,374949000.0,351877000.0,-14939000.0,94080000.0,175357927.85714287,392096863.035,207846000.0,114436000.0,114436000.0,207846000.0,322282000.0,91585000.0,4142000.0,174790000.0,83205000.0,113465000.0,322282000.0,29885000.0,19824537.19466667,32749000.0,2162893371.3686666,1996000.0,1051363000.0,784396000.0,87067000.0,29942000.0,57125000.0,49186278.70846154,15950000.0,8604000.0,48521000.0,266967000.0,75336000.0,75336000.0,75336000.0,75336000.0,39662950.7175,39662950.7175,75336000.0,10618000.0,143935000.0,133317000.0,9999000.0,7509000.0,1487004032.28875,7509000.0,619000.0,619000.0,125808000.0,125808000.0,417552000.0,428170000.0,1051363000.0,208899000.0,244515668.241875,10618000.0,51039848.3525,51039848.3525,208899000.0,86381850.708125,143047000.0,54807429.796000004,158133817.53375,623193000.0,481633000.0,481633000.0,148417000.0,333216000.0,481633000.0,93216000.0,93216000.0,240000000.0,148417000.0,7500000.0,141560000.0,7392034494.26456,7391997534.27683,0.0,1.0,8666896928.770185,7392034494.26456,7392034494.26456,0.0,26947000.0,26947000.0,401896000.0,757449000.0,284235000.0,285495000.0,143935000.0,141560000.0,24554000.0,208899000.0,1310000.0,337213443.9825,374949000.0,225671063.72466666,633811000.0,625568000.0,767128000.0,432519000.0,143935000.0,266967000.0,633811000.0,339897000.0,1024416000.0,481633000.0,40939000.0,392096863.035,-116988000.0,7509000.0,143935000.0,17508000.0,2027852831.6726668,740181000.0,116988000.0,258548000.0,740181000.0,481633000.0,479637000.0,479637000.0,621197000.0,366844000.0,339897000.0,545801000.0,0
GUNKUL.BK,2007-12-31,70167000.0,70167000.0,339960000.0,339960000.0,341119000.0,1124000.0,1192000.0,2283000.0,341119000.0,338836000.0,379071000.0,2250000.0,86176000.0,175357927.85714287,392096863.035,132131000.0,91814000.0,91814000.0,132131000.0,223945000.0,84673000.0,6241000.0,84673000.0,0.0,104629000.0,223945000.0,28402000.0,19824537.19466667,33353000.0,2162893371.3686666,1163000.0,1137244000.0,850613000.0,214752000.0,61415000.0,153337000.0,49186278.70846154,61415000.0,32334000.0,121003000.0,286631000.0,439352000.0,439352000.0,386095000.0,386095000.0,53257000.0,53257000.0,386095000.0,16955000.0,67435000.0,50480000.0,16336000.0,8329000.0,0.0,8329000.0,619000.0,619000.0,42151000.0,42151000.0,653785000.0,670740000.0,1137244000.0,163953000.0,244515668.241875,16955000.0,51039848.3525,51039848.3525,163953000.0,86381850.708125,1100744121.4671428,54807429.796000004,158133817.53375,466504000.0,337947000.0,337947000.0,196752000.0,141195000.0,337947000.0,66195000.0,66195000.0,75000000.0,196752000.0,2500000.0,128557000.0,7392034494.26456,7391997534.27683,0.0,1.0,8666896928.770185,7392034494.26456,7392034494.26456,0.0,70167000.0,70167000.0,409003000.0,780446000.0,603305000.0,195992000.0,67435000.0,128557000.0,93749000.0,163953000.0,2283000.0,337213443.9825,338836000.0,225671063.72466666,483459000.0,405382000.0,533939000.0,471542000.0,67435000.0,286631000.0,483459000.0,126661000.0,1067077000.0,337947000.0,70167000.0,392096863.035,2732000.0,8329000.0,67435000.0,24665000.0,2027852831.6726668,463772000.0,-2732000.0,125825000.0,463772000.0,337947000.0,336784000.0,336784000.0,465341000.0,196828000.0,126661000.0,299366000.0,0
GUNKUL.BK,2006-12-31,74755000.0,74755000.0,248704000.0,248704000.0,250416000.0,770992560.9605556,26211000.0,1712000.0,250416000.0,248704000.0,205844000.0,2531000.0,125697732.71277778,175357927.85714287,392096863.035,20598000.0,31103000.0,31103000.0,20598000.0,51701000.0,29379000.0,1128000.0,29379000.0,1010502366.4011111,8545000.0,51701000.0,12649000.0,19824537.19466667,6499000.0,2162893371.3686666,1873848776.0294445,696886000.0,555716000.0,146985000.0,26413000.0,120572000.0,49186278.70846154,26413000.0,76482000.0,44090000.0,141170000.0,155481000.0,155481000.0,155481000.0,155481000.0,0.0,0.0,155481000.0,204336000.0,347943000.0,143607000.0,1592000.0,657000.0,70000000.0,70657000.0,202744000.0,202744000.0,72950000.0,72950000.0,396208000.0,600544000.0,696886000.0,97120000.0,244515668.241875,204336000.0,51039848.3525,51039848.3525,97120000.0,86381850.708125,1100744121.4671428,54807429.796000004,158133817.53375,96342000.0,96342000.0,96342000.0,71342000.0,25000000.0,96342000.0,2511289317.812,2976285309.51,25000000.0,71342000.0,0.0,301054701.559375,7392034494.26456,7391997534.27683,0.0,1.0,8666896928.770185,7392034494.26456,7392034494.26456,0.0,74755000.0,74755000.0,323459000.0,480961000.0,252601000.0,347943000.0,347943000.0,301054701.559375,102895000.0,97120000.0,1712000.0,337213443.9825,248704000.0,225671063.72466666,300678000.0,444285000.0,444285000.0,349872000.0,347943000.0,141170000.0,300678000.0,84753000.0,622131000.0,96342000.0,74755000.0,392096863.035,-273188000.0,70657000.0,347943000.0,2249000.0,0.0,369530000.0,273188000.0,273188000.0,369530000.0,96342000.0,96342000.0,96342000.0,96342000.0,159508000.0,84753000.0,230215000.0,0
GUNKUL.BK,2005-12-31,1431641683.3578947,1248607111.7042105,1641321141.7557895,2248454257.8263154,828805193.3647369,770992560.9605556,331553151.93625,1989348.8636842102,828805193.3647369,826815844.5010526,540383556.5457895,-20658342.076923076,125697732.71277778,175357927.85714287,392096863.035,10286614334.388422,1675285669.338421,1675285669.338421,10286614334.388422,11961900003.726843,792355285.9826316,1290546248.8394737,1749673317.31,1010502366.4011111,8746200917.201578,11961900003.726843,52416602.42842105,19824537.19466667,76252724.89421053,2162893371.3686666,1873848776.0294445,19278682217.862106,4374715336.585263,1329235376.3826315,748009471.0710527,581225905.311579,49186278.70846154,119017580.97727273,254010554.1636842,219322110.1263158,14904057013.54,728244857.7910527,728244857.7910527,711544668.0152632,539101477.393125,39662950.7175,39662950.7175,711544668.0152632,7322155139.951053,10189040831.288946,2866885691.3378944,133259481.54210527,16479762.641578948,1487004032.28875,1268693684.5689476,7188895658.408948,7188895658.408948,1598192006.7689474,1598192006.7689474,4718390557.699473,12445740408.297369,19278682217.862106,1073716639.0105263,244515668.241875,7727349850.597894,51039848.3525,51039848.3525,893993471.3457894,86381850.708125,1100744121.4671428,54807429.796000004,158133817.53375,6832941809.564736,6579422060.883158,6579422060.883158,2880245907.596842,4047324849.0621047,6579422060.883158,2511289317.812,2976285309.51,1227686134.7894738,2630232500.242105,104079812.5,301054701.559375,8166007416.914325,8130938516.10569,35061119.75858421,1.0,8666896928.770185,8166007416.914325,8130946297.155739,35061119.75858421,1248607111.7042105,1431641683.3578947,2258457527.8589473,2943073653.2273684,1851504866.3615792,10442560579.970526,10189040831.288946,301054701.559375,430808710.4878948,1146459250.1331577,1989348.8636842102,337213443.9825,826815844.5010526,225671063.72466666,14560291660.162634,16768462892.172106,17021982640.853683,3834331780.0394735,10189040831.288946,14229497180.522106,14560291660.162634,-1592282332.8184211,17355605405.403156,6579422060.935789,1756415126.49875,392096863.035,-8757399147.931053,1268693684.5689476,10189040831.288946,149739244.1836842,2027852831.6726668,15590340957.495789,8757399147.931053,9010918896.612633,15590340957.495789,6579422060.883158,4804196904.644737,4804196904.697369,5057716653.326316,-343675221.11421055,-1775316904.4721053,-17968053.174736828,0
DEMCO.BK,2024-12-31,146693000.0,146693000.0,1397600000.0,1425560000.0,829387000.0,688617000.0,934921699.9993333,190092000.0,829387000.0,639295000.0,413367000.0,47996000.0,250840000.0,2375565000.0,2375565000.0,401691000.0,379399000.0,379399000.0,401691000.0,781090000.0,84265000.0,64888000.0,159523000.0,75258000.0,298483000.0,781090000.0,176795000.0,109641000.0,85081000.0,306489000.0,306489000.0,6695244000.0,2000441000.0,78821000.0,8000000.0,70821000.0,10252000.0,8000000.0,45702000.0,14867000.0,4694803000.0,434961000.0,434961000.0,340480000.0,458559636.85857147,94481000.0,94481000.0,340480000.0,112476000.0,1387527000.0,1275051000.0,39644000.0,12680000.0,10551000.0,23231000.0,72832000.0,72832000.0,1251820000.0,1251820000.0,2648032000.0,3040061000.0,6695244000.0,938020000.0,82850000.0,392029000.0,1368451.2566666666,1368451.2566666666,533391000.0,264000.0,192143494.840625,82586000.0,82586000.0,3655183000.0,3654659000.0,3654659000.0,-224673000.0,2870552000.0,3654659000.0,1176064216.2341175,2119573000.0,750979000.0,784107000.0,52025950.761176474,524000.0,750978655.0,750978655.0,0.0,1.0,876413101.0,750978655.0,750978655.0,0.0,146693000.0,146693000.0,785988000.0,1853748000.0,1372981000.0,1388051000.0,1387527000.0,524000.0,63954000.0,938284000.0,190092000.0,314067000.0,639295000.0,369851000.0,4047212000.0,5042186000.0,5042710000.0,1587074000.0,1387527000.0,4666843000.0,4047212000.0,-794284000.0,6520591000.0,3654659000.0,246628094.11941177,2375565000.0,-1240834000.0,23231000.0,1387527000.0,52324000.0,3887842000.0,4896017000.0,1240834000.0,1241358000.0,4896017000.0,3654659000.0,3348170000.0,3348170000.0,3348694000.0,-647591000.0,-794284000.0,282429000.0,0
DEMCO.BK,2023-12-31,102185000.0,102185000.0,1246275000.0,1266758000.0,655416000.0,525983000.0,934921699.9993333,17465000.0,655416000.0,637951000.0,566110000.0,76337000.0,357156000.0,2301591000.0,2301591000.0,396596000.0,354847000.0,354847000.0,396596000.0,751443000.0,81874000.0,87558000.0,153127000.0,71253000.0,299669000.0,751443000.0,123004000.0,65668000.0,86557000.0,147638000.0,147638000.0,6419193000.0,1942717000.0,80404000.0,0.0,80404000.0,8216000.0,0.0,50292000.0,21896000.0,4476476000.0,460895000.0,460895000.0,372613000.0,458559636.85857147,88282000.0,88282000.0,372613000.0,132623000.0,1250836000.0,1118213000.0,49240000.0,12085000.0,9100000.0,21185000.0,83383000.0,83383000.0,1097028000.0,1097028000.0,2438294000.0,2831573000.0,6419193000.0,859186000.0,87567000.0,393279000.0,1368451.2566666666,1368451.2566666666,413475000.0,88000.0,192143494.840625,87479000.0,87479000.0,3587620000.0,3587096000.0,3587096000.0,-163587000.0,2798331000.0,3587096000.0,1176064216.2341175,2067987000.0,730344000.0,788765000.0,52025950.761176474,524000.0,730344251.0,730344251.0,0.0,1.0,876413101.0,730344251.0,730344251.0,0.0,102185000.0,102185000.0,740136000.0,1840532000.0,1320081000.0,1251360000.0,1250836000.0,524000.0,58508000.0,859274000.0,17465000.0,286861000.0,637951000.0,419418000.0,3980899000.0,4837932000.0,4838456000.0,1376607000.0,1250836000.0,4455993000.0,3980899000.0,-597762000.0,6296525000.0,3587096000.0,246628094.11941177,2301591000.0,-1148651000.0,21185000.0,1250836000.0,61325000.0,3831355000.0,4736271000.0,1148651000.0,1149175000.0,4736271000.0,3587096000.0,3439458000.0,3439458000.0,3439982000.0,-495577000.0,-597762000.0,363609000.0,0
