Instrument,Date,ln_total_assets,ROA,net_income_to_current_assets,Inventories Percentage of Total Assets,Inventories Percentage of Total Current Assets,Cash & Cash Equivalents to Total Assets,operating_expense_to_sales,gross_profit_margin,operating_income_margin,Total Liabilities Percentage of Total Assets,Current Ratio,Quick Ratio,inventory_turnover,operating_cashflow_ratio,pretax_profit_margin,Operating Margin - %,Net Margin - %,ROE,fixed_assests_to_total_assets,working_capital_noncash_to_total_assets,growth_revenue,growth_ncwc,sg&a_to_revenue,Target
GENCO.BK,2016-12-31,21.224884318362232,-0.014424701147369592,-0.03508193219904634,32.21243,78.343,0.03674,0.9499996209405273,0.4106775064526914,-0.5393221144878358,24.01649,2.27819,0.49339,0.43137839111999304,0.09890336973065325,0.01633647967077339,5.00004,-6.11756,-0.018983993526464897,0.5783775731542665,0.19395455284357416,0.13718438317293735,-0.199508726565353,0.3176271684436132,0
GENCO.BK,2015-12-31,21.18271963692571,0.0004243558494172279,0.000670526415593359,53.86819,85.11734,0.04856,0.9743258469561118,0.38437864685128914,-0.5899472001048227,20.00431,3.59949,0.5357,0.2639502606566719,-0.8951567018605202,-0.005036690617316901,2.56742,0.18373,0.0005304733758179043,0.36713030307432565,0.40849060357792305,-0.060925530510168247,1.019157534753535,0.3019525263885436,0
GENCO.BK,2014-12-31,21.104829738003545,6.259229450474866e-05,0.00010207365711526579,39.67969,64.70846,0.18008,0.9744357560557754,0.345410063750169,-0.6290256923056063,22.48811,3.05552,1.07834,0.4761028981258063,0.11037918954598465,0.007243460408518382,2.55642,0.02169,8.075187980058335e-05,0.3867928682709305,0.23243462605732002,0.15593079171959046,-0.4736294272999694,0.3002525392821974,0
GENCO.BK,2013-12-31,20.875088005895172,0.00959526010371116,0.02229912628278386,25.31736,58.83686,0.12996,0.9142338896596679,0.3061831776327255,-0.6080507120269423,6.51826,13.2581,5.45745,1.0101328244117465,5.915090034273585,0.101693664462358,8.57661,2.60318,0.010264317172316975,0.5697024187391941,0.2678858219518959,0.01502489383242489,-0.08404668989803943,0.22041706729239338,0
GENCO.BK,2012-12-31,20.850425455615817,0.02333018356334827,0.052351017226498896,36.48694,81.87369,0.03665,0.9294852858403897,0.33204640511697775,-0.5974388807234119,7.31401,11.24278,2.0379,0.469942217379516,2.14331916488217,0.11886036532183557,7.05147,9.0883,0.02517121538494553,0.5543509028218259,0.3693608933354958,-0.3205262058388504,0.34521088728316984,0.26153169095736745,0
GENCO.BK,2011-12-31,20.85200452765118,0.01805972278317615,0.03629534076970284,39.81924,80.02631,0.05264,1.0269865626880221,0.27004752732004683,-0.7569390353679752,9.06242,9.5579,1.90906,0.345558775521673,0.7902140326542312,0.0958055624221676,-2.69866,9.58056,0.01985947665966012,0.5024231099587494,0.39287640463975687,-0.2645204814732832,0.06534633729251982,0.2970340900080689,0
GENCO.BK,2010-12-31,20.874163803862633,0.002670099528927368,0.005403439406648405,38.9009,78.72315,0.05639,1.0258419483731844,0.17645398617365382,-0.8493879621995306,12.32563,7.38481,1.57125,0.574080951433561,1.0314600388109956,0.009846514872835669,-2.58419,0.98465,0.0030454761682907573,0.5056953523929424,0.37084285711828757,0.470781658838729,-0.034932649703100505,0.20229593454683834,0
GENCO.BK,2009-12-31,20.959777239070952,-0.05775949580919813,-0.11371226543377753,40.99037,80.69855,0.05422,1.253879142797061,0.2466656895793639,-1.0072134532176973,19.68722,6.03958,1.16573,0.4553271387992875,-0.18702307988323963,-0.22881685348151073,-25.38791,-23.31341,-0.07191818521357944,0.491762852239699,0.3696217779609132,-0.004699689224329284,0.08579809620981105,0.500544832376425,0
GENCO.BK,2008-12-31,21.02982510861787,0.009552218154734306,0.018871436069902395,37.48799,74.06155,0.07633,0.9884620724270871,0.19756938882303313,-0.7908926836040538,21.21639,6.04613,1.56827,0.7375732529718375,-1.3944106477248752,0.028853362381059174,1.15379,2.77214,0.012124614770936423,0.49361026596660734,0.3461231050486406,0.49174148818892616,0.004371643050112617,0.18603146125012016,0
GENCO.BK,2007-12-31,21.02544013792348,0.05077923738742768,0.0887048350294611,19.68425,34.38588,0.18634,0.9573941378874602,0.22951274737066707,-0.7278813905167931,15.11446,3.98159,2.61248,1.3967396202607703,0.0014601692562391387,0.14551495980129556,4.26059,14.2304,0.05982093950590729,0.4273257554533311,0.1557343784765933,0.031038349405696275,-0.552029377493132,0.1804042450494793,0
GENCO.BK,2006-12-31,20.913246322457802,0.011613213741682697,0.029126878116366474,12.95349,32.48841,0.10351,0.9912589555449274,0.19641273495913075,-0.7948462205857966,12.00594,3.68797,2.48981,2.134610596474652,-0.25803367219710704,0.03399562106598924,0.8741,3.37505,0.013197737691791521,0.6012887582635504,0.11795809881692917,-0.1380573284693004,-0.3229540956060699,0.18767169050405808,0
GENCO.BK,2005-12-31,20.873790522222464,0.010775572844799405,0.02638574672547954,7.21162,17.65882,0.19132,0.9632952176385116,0.13458015230079162,-0.82871506533772,8.05992,5.06688,4.17213,4.248631174625139,-0.09040259573923067,0.034838684595460134,3.67048,3.04359,0.011720201019318777,0.5916138755931468,0.0693100054712313,-0.010884847494370131,-0.43515052089905915,0.1632203793426865,0
LHK.BK,2024-03-31,21.41442638596003,0.060193473549117256,0.08251346147927428,25.9777,35.61034,0.20854,0.9422085271959684,0.15798118795746272,-0.7842273392385056,24.4355,3.21128,2.06773,4.2734364505495135,0.803234430846415,0.057447451014049786,5.77915,4.56555,0.08873907795148613,0.27050117071822705,0.28645701213046637,5.394351885779266,6.096736772207673,0.06219932734571755,0
LHK.BK,2023-03-31,21.449100038271204,0.07463630140328006,0.10377007855732533,30.61927,42.5713,0.11595,0.9300311141284926,0.20600477846083795,-0.7240263356676546,26.18523,2.92997,1.68264,3.5020673316686435,0.4645374218715497,0.06911658583627651,6.99689,5.52648,0.11304756470686994,0.28075315697049413,0.35657803733005033,0.06048347546762489,0.2887055781022736,0.06064904324394037,0
LHK.BK,2022-03-31,21.564404309188433,0.10950022769199025,0.14818722804040027,32.15011,43.50892,0.12437,0.8844220374535947,0.17878848904439754,-0.7056335484091972,28.36935,2.75288,1.55513,3.0414073066113887,0.22050472922846356,0.11545632219135994,11.5578,9.1963,0.1689246858841717,0.2610683853122807,0.34253775872083947,-0.010589273193525317,0.07802757565258789,0.05968459097550214,0
LHK.BK,2021-03-31,21.46196371693787,0.06361648850292947,0.09131745870621984,24.17556,34.70249,0.15184,0.9278567776927443,0.15711989320514244,-0.7707368844876019,22.02932,3.46064,2.25971,3.7079543345497212,0.5692076333907483,0.07198304734216007,7.21432,5.9817,0.09283373737590628,0.30334801905085856,0.308215867999607,-0.19377995569343553,-0.18781089719759492,0.07473771301176287,0
LHK.BK,2020-03-31,21.473991174852785,0.06339232884089509,0.09239976763923535,27.7903,40.50675,0.09975,0.942191033434413,0.1366786527677519,-0.8055123806666611,22.81793,3.30189,1.9644,4.04195850058244,0.6603280468269832,0.05724749479733833,5.7809,4.87219,0.09478167479742014,0.31393410978690545,0.32801516736381675,0.23820058577429726,0.0771157852432196,0.06846565619849027,0
LHK.BK,2019-03-31,21.575775944939632,0.08556598897724475,0.11709078196142081,30.54214,41.79468,0.13401,0.9307311054769,0.13522774835310514,-0.7955033571237949,28.95364,2.68762,1.56434,3.976236042894277,0.2698847127059831,0.07592526481373543,6.92689,6.093,0.13883210770187474,0.2692337727709674,0.3229903474208362,0.19498334687054886,0.09018494857488268,0.0556367413316229,0
LHK.BK,2018-03-31,21.582788671048704,0.11434070005844113,0.14470314091924683,28.08248,35.53961,0.20701,0.9081719498367458,0.16119312142137346,-0.7469788284153723,28.67981,2.91209,1.87714,4.269404349030297,0.7513695095006347,0.10011960539580529,9.18281,7.99945,0.18368796181364092,0.20982572090643006,0.30976344900817937,0.024982630434834174,-0.034202190913896424,0.051001173984700214,0
LHK.BK,2017-03-31,21.543689649585602,0.09641055069622577,0.1260715233674444,34.89861,45.63526,0.10454,0.9207969177331399,0.13322511202493978,-0.7875718057082001,28.85454,2.78218,1.51252,3.4987898221766605,0.6906153112246037,0.08541421402457801,7.92031,6.84392,0.154697148208299,0.2352709944240906,0.37592498189056456,-0.05224010201524065,0.16705285928176572,0.05399859091886495,0
LHK.BK,2016-03-31,21.519605094750062,0.05714629220779942,0.07852823837560997,29.96073,41.17089,0.08011,0.9547774450909036,0.12660072801949937,-0.8281767170714042,30.60586,2.49223,1.46616,4.176490901618801,0.504963541104567,0.0504022509932615,4.52226,3.98875,0.09425092460961837,0.2722835327788476,0.3535782263243596,-0.007177196330326652,-0.081826960869948,0.054936898974237744,0
LHK.BK,2015-03-31,21.596861563393343,0.06491732539240269,0.08810443596355957,34.38931,46.67245,0.05627,0.9498891189593922,0.1263937631578107,-0.8234953558015815,36.53814,2.08153,1.11003,3.5763508092090976,0.1928734030133563,0.057830686259302995,5.01109,4.61119,0.11716312431477227,0.2631775610111979,0.3182056903338322,0.06157018018098093,-0.027757757078071266,0.0525612607735498,0
LHK.BK,2014-03-31,21.555031939926504,0.07600092703466595,0.10477675320256015,36.20026,49.90657,0.02783,0.9415656879089064,0.1320625338249247,-0.8095031540839817,36.79975,2.05745,1.03065,3.505196761393266,0.47256533870076545,0.06449374364022593,5.84343,5.19856,0.13747161476267417,0.27463941464442215,0.34279815693941806,-0.004086909778258541,0.03315186008201154,0.05219115115116171,0
LHK.BK,2013-03-31,21.62337888491115,0.08533040811345205,0.1095594921691074,36.42594,46.76888,0.03548,0.9257477902393396,0.14512520240110205,-0.7806225878382376,43.60601,1.84344,0.98129,2.756652760915725,0.1739092051243357,0.08249924652565749,7.42522,7.26463,0.17296306782901777,0.22115002156323665,0.29220610647543555,-0.13972487528441557,-0.08728852583249636,0.05097239646332195,0
LHK.BK,2012-03-31,21.143845434827593,0.08043133903878162,0.1059215501446104,36.37602,47.90427,0.03536,0.9422304181640345,0.10935033469055414,-0.8328800834734803,35.06501,2.2748,1.18507,3.678469500857478,0.2980291740703299,0.0648049437704542,5.77696,5.35365,0.1426815075588681,0.24065179438016177,0.3901791507083368,-0.20818013427859028,-0.1733607158191296,0.05158075285458862,0
LHK.BK,2011-03-31,21.124057894676017,0.10182761414216943,0.13294670059175967,35.17767,45.92816,0.02275,0.9348653498733754,0.1150491425944744,-0.819816207278901,38.9967,1.97543,1.06815,4.069190144800602,0.09747950455329878,0.07502876314185872,6.51347,6.2952,0.17994771829536635,0.2340718973173154,0.3554508004755025,0.055569576109846475,-0.10685531523227643,0.049914492467849854,0
LHK.BK,2010-03-31,21.0498344195965,0.07305689636656446,0.09859297834236275,33.40424,45.08025,0.03262,0.4352377263679369,1.095353659669061,0.11243910346659358,45.62549,1.6335,0.89712,3.8495196506944414,0.246436302351044,0.18475849037525646,56.47623,2.56982,0.1343587193139664,0.3280457785313796,0.2547495442580517,0.631805928340283,-0.33457506096388157,-0.01708544379753267,0
LHK.BK,2009-03-31,20.908112536216212,-0.04399044416034792,-0.06503887191562471,38.73299,57.26584,0.01943,0.9405222674529349,0.03508898537234826,-0.9054332820805866,45.76463,1.48782,0.63581,4.218049778759851,0.6151954482457284,-0.9706254013325715,5.94777,-2.59808,-0.08111024261651877,2.008800781191554,0.20233638783276284,-0.48311114821430967,-0.3106948155922037,-0.024388747174716882,0
LHK.BK,2008-03-31,21.1945321218319,0.05015850208379691,0.06661674758862607,40.86084,54.26829,0.02105,0.8653383674179028,0.09318994464036855,-0.7721484227775343,53.77139,1.4685,0.67157,3.5615902648447415,0.015104191792612695,-0.8407332224299662,13.46616,3.12543,0.10850100829309846,1.920128581293563,0.21916201344423258,0.2621759638363761,0.44238678447980795,-0.04147168794172867,0
LHK.BK,2007-03-31,21.21785475595046,0.05119939700845944,0.06878234489809795,44.85725,60.26218,0.0183,0.9311683123109411,157.28516491643248,0.07202455046859943,65.87061,1.2861,0.51107,-0.009202262160472008,-0.06422716257507112,4.724596953113445,6.88317,3.96021,0.15001554509686205,0.2556317019387446,0.14728409878133264,-0.17540442324738903,-0.3121092472138238,0.03997847211445439,0
LHK.BK,2006-03-31,21.131728448050332,-0.04336315713561222,-0.0615355593284286,31.93925,45.32418,0.01627,1.0236134681622364,0.017035036100539247,-1.0065784320616973,68.38119,1.03872,0.56793,4.074135272315604,-0.15192661341442984,-1.0289783396764507,-2.36135,-3.27566,-0.13714381812257598,0.2953154629801336,0.010003968087800423,-0.060555904343359446,-0.9376821795296456,0.040648504262775775,0
LHK.BK,2005-03-31,20.967397978691096,0.06699657582805658,0.0788251711126145,45.03158,52.98214,0.00902,0.9306042122559812,0.10261684070686057,-0.8279873715491207,57.62331,1.48176,0.69669,2.7779672044451096,0.07530899605304489,-0.8355603959372264,6.93958,4.80603,0.15809740361774302,0.15006114312976052,0.267321210203108,-0.10653726037576694,21.672181250415253,0.03322105296284183,0
SAM.BK,2024-12-31,22.104209615814533,-0.027761937918097723,-0.0480630472090735,13.69129,23.70314,0.02092,1.0036509087488081,0.5210949420390166,-0.4825559667097915,62.6731,0.92701,0.70728,6.188939807934932,0.010448934135668627,-0.014988362740041145,-0.36509,-1.56906,-0.07437515383534102,0.4223849811824513,-0.06639668717237789,2.9559949708396975,-1.7741480307936666,0.026199669251742847,0
SAM.BK,2023-12-31,22.10921167123288,-0.023086895755640508,-0.03877545332594444,31.91525,53.60307,0.01886,1.0014744945664578,0.4271996870143859,-0.5742748075520719,60.55145,0.98961,0.45915,2.641738709184974,-0.04562134231738712,-0.010463006038209577,-0.14745,-1.56849,-0.058524062756818776,0.40460023609335355,-0.025113500423675553,-0.1639231908502623,-0.6198690729792209,0.0258339622954468,0
SAM.BK,2022-12-31,21.967853944708352,-0.04629492926206504,-0.09587343237044725,28.94382,59.94055,0.02703,0.9748981687670744,0.2681464725488123,-0.7067516962182621,52.25914,0.92959,0.37239,3.3552370212085445,0.11567421273600441,0.016974908510507956,2.51018,-3.48882,-0.09697128432905368,0.5171245243084116,-0.06360902559103404,-0.21732929951093516,1.1989766180783223,0.03117562202392695,0
SAM.BK,2021-12-31,22.02451404795454,0.04385980024036726,0.10060364442720279,27.4416,62.94432,0.01717,0.948135233390165,0.07849345640150322,-0.8696417769886617,50.59866,0.87776,0.32526,3.773554664022144,-0.02518815210173981,0.04446222968607671,5.18648,3.90306,0.08878260971700978,0.5640336839675387,-0.07788344291042766,-0.103781267247538,0.2957868522870486,0.03550512067190928,0
SAM.BK,2020-12-31,22.004639173965135,-0.01782195610433622,-0.04399847916573951,18.94127,46.76183,0.02159,1.0001955342429178,0.038553919090129056,-0.9616416151527887,54.32491,0.75127,0.39996,4.805604945704091,0.013450266925051765,-0.01192469201939902,-0.01955,-1.88245,-0.0390189810092609,0.594941542474638,-0.155693931168264,-0.1740780406693897,0.9597243761682264,0.03940543476363482,0
SAM.BK,2019-12-31,22.055907449884494,-0.04908070479585224,-0.11890486822347754,19.3252,46.81801,0.02311,1.0384716830729512,0.007259885724860249,-1.031211797348091,54.95693,0.7541,0.40105,4.985693522325102,-0.015163159592476464,-0.05165864401149848,-3.84717,-5.05704,-0.10896393173585465,0.5872271208979705,-0.15770929921124854,0.07906434944625196,0.06623061116845319,0.039823130484507044,0
SAM.BK,2018-12-31,22.040909246637668,-0.026444569747506586,-0.06730612747422074,20.93886,53.29312,0.02407,1.024126618973803,0.03758612923052809,-0.9865404897432748,49.11659,0.80435,0.37569,3.9675372104761415,0.11239847196924534,-0.0372683178623973,-2.41266,-3.06355,-0.05197090790816492,0.6071001149540917,-0.11963692502095101,-0.12383801994558608,-0.2527011685241439,0.06220784245489217,0
SAM.BK,2017-12-31,22.058331562106773,-0.02072866773938727,-0.050242420666151186,26.57886,64.4222,0.02271,1.0196593376931888,0.04969156435015758,-0.9699677733430313,47.38346,0.88749,0.31575,2.5346931757547626,-0.03566671834587536,-0.03653239308804763,-1.96593,-2.92398,-0.03939572346267358,0.5874269697886516,-0.07501964312256289,-0.16429789022782915,-0.36191847934971055,0.07033160825120573,0
SAM.BK,2016-12-31,22.066448428552718,0.012481358656537048,0.03014192418758133,30.26641,73.09203,0.01967,0.9636251450566024,0.0991406533295012,-0.8644844917271012,45.68091,0.92723,0.2495,2.271529523194924,0.132915090260618,0.02056776454592182,3.63749,1.63546,0.022977850140607235,0.5859136736307149,-0.05216346126547138,0.08530096721338642,-0.29900242203334926,0.06590551949882346,0
SAM.BK,2015-12-31,22.12003291469978,-0.014627061485452987,-0.03354834534796527,28.78716,66.02567,0.01424,0.9974983952233322,0.06210216466112876,-0.9353962305622033,49.55553,0.89421,0.3038,2.5951246890527244,0.014845575270242465,-0.022787810481265887,0.25016,-1.83635,-0.028996361130712786,0.5640005093026107,-0.06582416128011837,0.10116046250461785,0.33134428948904926,0.0596403480638923,0
SAM.BK,2014-12-31,22.083971687201704,0.0243957160275861,0.059493415400351524,30.4726,74.31301,0.00738,0.9448933474165291,0.11478935762603161,-0.8301039897904974,46.19579,0.90877,0.23344,2.252048099944467,0.08341544300914423,0.03931808225948756,5.51067,3.14683,0.04534164600480945,0.5899425866977211,-0.04854768728168996,-0.06118966645660129,-0.28858663542272833,0.061341664870656634,0
SAM.BK,2013-12-31,22.075911047402048,0.0336494245887528,0.08384266275703227,25.98062,64.73467,0.01995,0.9099728052793337,0.14122876006714655,-0.7687440452121871,45.429,0.95138,0.33551,2.534821873190362,0.25512816143181766,0.056627044108507364,9.00272,4.38791,0.0616617376352215,0.5986598769380035,-0.04046518367490287,-0.018753238296831842,-0.17317751435602646,0.058224339845336454,0
SAM.BK,2012-12-31,22.155502752466976,0.036599007412327265,0.08220469134600075,28.60049,64.23929,0.01003,0.9186573808042047,0.12472147190597248,-0.7939359088982322,50.30646,1.2503,0.44711,2.9072347407346237,0.22615440242571141,0.04889599432307941,8.13426,3.85267,0.07364942803269742,0.554782010453862,0.07910106990871135,0.3413869545143975,-3.1167378714608502,0.04439478996223053,0
SAM.BK,2011-12-31,22.170065513890766,0.003953065243296313,0.009065932875648499,31.97248,73.32547,0.00779,0.9635285946884041,0.07330739356276816,-0.890221201125636,56.97756,1.24181,0.33125,2.8329334962189154,0.013810658552107032,0.003234968851661138,3.64714,0.40444,0.009188380164880668,0.5639648674308604,0.07711790463458207,0.043985008501216116,-0.010769746053996276,0.0378484641546746,0
SAM.BK,2010-12-31,22.112609531619466,0.007325304860522275,0.018336836045652456,25.9914,65.06215,0.00716,0.9681499309645241,0.06073313071174828,-0.9074168002527757,55.00831,1.36433,0.47667,3.74350072409798,0.06365144502679622,0.003259876022306645,3.18501,0.70714,0.016281462694823463,0.600514241263609,0.09951386141117355,0.0006652255777184202,0.2183597453604047,0.03146461478297868,0
SAM.BK,2009-12-31,22.1022141452703,0.0013858935440231744,0.003714646296017095,23.94139,64.17072,0.00346,1.0022404940010738,0.034125345924665054,-0.9681151480764089,55.27602,1.34501,0.48191,3.7389417162085516,-0.14256930602320622,-0.03345876838862693,-0.22405,0.14954,0.003098770408465027,0.6269110344343815,0.09223921843034501,-0.11459102339818916,-0.08268736163129586,0.039789760412522635,0
SAM.BK,2008-12-31,22.044920071767102,-0.017962358308937523,-0.057275274568747425,21.93759,69.95081,0.00157,0.9418186711847915,0.09243575649758157,-0.8493829146872099,52.78563,0.77024,0.23145,5.197847980004279,0.12784973295727708,0.02549829668194194,5.81813,-1.42965,-0.038044261079250026,0.6863854700970952,-0.09512113097357358,0.2801927286798449,-1.9738204512822912,0.03463777772447575,0
SAM.BK,2007-12-31,22.12749023983475,-0.01808972521386211,-0.0527007450701253,22.06275,64.27534,0.00259,0.9886453536282624,0.045947199350221866,-0.9426981542780406,52.99569,0.90503,0.32332,4.125986670762491,-0.1115760454710552,-0.02132135965456345,1.13546,-1.89591,-0.038485248052960316,0.6567463099470161,-0.03860703124251817,-0.17521707779861984,-0.559192302084852,0.03549793933242297,0
SAM.BK,2006-12-31,22.082226770341084,0.00532790770749409,0.0195047851952877,16.77467,61.40993,0.00127,0.9615128903983449,0.06887472792173036,-0.8926381624766144,48.92677,0.8272,0.31922,5.3262071236569435,-0.10703420781132562,0.012373486449571704,3.84871,0.55526,0.010431899871468852,0.7268409954711371,-0.05832641983974398,-0.03884951593485131,0.44391370164480803,0.03132879693274844,0
SAM.BK,2005-12-31,22.07004334106676,0.0018080553651936338,0.006598467318034355,17.77907,64.88442,0.0136,0.9803379524976213,0.04280369415210516,-0.9375342583455162,48.80077,0.81571,0.28644,5.5407309452200675,0.22303310152817973,0.006360016830656055,1.9662,0.17569,0.003531411375899235,0.7259885852200837,-0.07550373665642397,0.059546215350770426,0.27882739026055536,0.024584129904360933,0
PRECHA.BK,2024-12-31,20.06837802819535,-0.08856701046621722,-0.15036685027747523,52.56343,89.24087,0.05309,2.4859025999551494,-6.004744761377051,-8.4906473613322,39.32359,5.95014,0.64018,0.7558431431270445,-2.626552219970897,-1.5615250677689676,-148.59026,-156.15251,-0.1459661277176546,0.3989754109088295,0.43641999109625573,-0.9925537831574665,-1.7809513695218608,2.0001931524966343,0
PRECHA.BK,2023-12-31,20.019908872973392,0.001864339644749189,0.0028275501434411967,44.46396,67.43626,0.15615,0.9811881899448729,-0.20964734164664967,-1.1908355315915227,27.01366,7.28397,2.37193,0.9379011230618912,-1.2438251482715872,0.005407774622710092,1.88118,0.54078,0.002554368021496459,0.33126268938234693,0.3689034414178234,4.79073298490595,-0.19469910099454435,0.29104071794583963,0
PRECHA.BK,2022-12-31,20.027008895147308,-0.04637706141288716,-0.07113248837087459,40.46737,62.06829,0.21286,1.2033288872782222,-1.0229271897495085,-2.2262560770277307,27.45369,3.66202,1.38907,1.0232381523937266,0.40129669913763333,-0.2265696597032166,-20.33289,-22.65697,-0.06392752841607223,0.3420410041164298,0.24279882075074452,-0.402031201233478,-0.3371467853109651,0.46546044874125775,0
PRECHA.BK,2021-12-31,19.99623319907782,-0.0905673184680535,-0.146704813507479,43.21625,70.00353,0.0847,1.6571284880909147,0.30138585792080996,-1.3557426301701048,20.40366,6.01362,1.80387,0.20785366288378918,-0.8482138044489547,-0.7043753116474053,-65.71285,-70.43753,-0.11378327638971185,0.3782294574010952,0.3387943105382063,-0.39088373827484846,0.3530810770300665,1.0079341049308397,0
PRECHA.BK,2020-12-31,20.08144456487517,-0.034819497873855604,-0.05549295214508554,35.35014,56.33865,0.0897,1.1791629779099435,0.2814362109451179,-0.8977267669648255,18.61542,7.68282,3.35442,0.3196898230617299,0.20612692721111378,-0.2185468802823926,-17.9163,-22.13951,-0.0427839023588293,0.37068273650858935,0.2775782914648951,0.33196865264470454,-0.10781233259117251,0.48304804461907097,0
PRECHA.BK,2019-12-31,20.048141459244196,-0.0494728418364621,-0.07215598870345606,39.99725,58.33587,0.08234,1.4469027564634322,0.3354731703716155,-1.1114295860918169,12.25957,7.6148,3.17264,0.17182207950038828,-0.016013858969162693,-0.4746656059790773,-44.69028,-47.8377,-0.056385453169538725,0.30757911957940504,0.32330361468587854,-0.3639684254311297,0.1265791438449393,0.8367817840609615,0
PRECHA.BK,2018-12-31,20.12315250731897,-0.054312689826274685,-0.07921752861171488,39.88146,58.16892,0.10001,1.2065044922908235,0.32548722477553815,-0.8810172675152853,14.02116,7.48693,3.13186,0.27539730884041846,0.5691769602337705,-0.21794653662969377,-20.65045,-33.35499,-0.06316983215208519,0.314385455111979,0.3197504807854538,0.697152420774189,0.06604989119957017,0.5328457323963136,0
PRECHA.BK,2017-12-31,20.19068579884653,-0.06985116561608463,-0.10379257328152007,43.98097,65.35178,0.13359,1.676475335856418,0.27336125300055253,-1.4031140828558657,14.63191,8.02385,2.78012,0.17414719715124735,0.21681523472075234,-0.7010416601297234,-67.64753,-66.26908,-0.08182351018071116,0.3270119103163098,0.36158129863257554,-0.3074493770261524,0.20982927696622955,0.9632693280109044,0
PRECHA.BK,2016-12-31,20.246298450061918,-0.04123667673948279,-0.0606639896311176,45.86938,67.47925,0.12774,1.2666002161398497,0.21263704223869576,-1.053963173901154,12.61629,13.09876,4.25982,0.27130097191605207,0.296551946887313,-0.2595430860220061,-26.66002,-26.09062,-0.04719034598368036,0.3202445636986191,0.4124472016215222,0.5852172812771717,0.20590936723154663,0.5518840027799385,0
PRECHA.BK,2015-12-31,20.309128028669395,-0.02744973590113881,-0.040688601979680175,47.54068,70.46931,0.11622,1.0204924565834894,0.24140138833526428,-0.7790910682482252,13.96152,12.6038,3.72199,0.5570417904634292,2.039949570201266,-0.03742118898829479,-2.04925,-7.86316,-0.031904022519019234,0.3253703846878995,0.4275458086899607,1.351951739036382,0.10382653847155887,0.26724193334298724,0
PRECHA.BK,2014-12-31,20.451163276443,-0.01710257077512881,-0.02468280406686559,54.06332,78.02537,0.05107,1.0966697403419128,0.2971735895108182,-0.7994961508310946,22.97221,3.73786,0.82138,0.3167530015913158,-0.08654939455390159,-0.05723792409535346,-9.66697,-7.01917,-0.02220311739386327,0.30710584061689117,0.36087461974232127,-0.19551237673235222,-0.027121042062058343,0.40690235164225846,0
PRECHA.BK,2013-12-31,20.565852648224965,0.00741306323207375,0.010302902677475287,46.46854,64.5834,0.06659,0.9255199821526773,0.3848406544223733,-0.5406793277303039,27.82732,9.42584,3.33831,0.23843518472055933,0.3576822669090547,0.025550156210540104,7.448,4.11582,0.010271286944106093,0.28048789121530243,0.39468102806145683,-0.17096032350783952,0.2265884553968418,0.461692280666997,0
PRECHA.BK,2012-12-31,20.591921250260757,0.0032010592280193517,0.004452245247713182,44.68527,62.15124,0.08899,0.8916519272420166,0.31379029001749525,-0.5778616372245213,28.49014,12.81314,4.84961,0.5372293418940841,-0.26644573883875683,0.07460324080106293,10.83481,0.91501,0.004476388663304953,0.2810236072095266,0.40139320638290943,0.9936411796366069,0.043867116868048006,0.2798305947654836,0
PRECHA.BK,2011-12-31,20.569953642881696,0.06005073469843798,0.08751109247236986,45.96654,66.9864,0.21594,0.8206255939978181,0.35513915386643985,-0.46548644013137824,25.25619,6.43764,2.1253,0.7843185753914823,2.2512307570511982,0.15779770074381558,17.93744,10.74113,0.08034208560448848,0.31379288040087067,0.3636641757619673,0.5633658842352873,-0.11368093178602756,0.20715412500977284,0
PRECHA.BK,2010-12-31,20.6386029901813,0.049204377140218636,0.07197704449816367,54.21788,79.31089,0.12007,0.8310626120534138,0.32405314386300527,-0.5070094681904085,34.98201,5.74157,1.18788,0.6620463878669317,1.9040713880406224,0.1680006467600092,16.89374,9.26585,0.07567809125270542,0.31591651478233623,0.44445215492093737,0.017335296792912347,0.3089966278042413,0.19615429433455137,0
PRECHA.BK,2009-12-31,20.805644778422405,0.17110545096742455,0.23954394351487932,63.51918,88.92548,0.06792,0.7418812782157741,0.33602538041019187,-0.4058558978055822,45.45979,2.7526,0.30484,1.0748659882816634,1.4737942948651632,0.25811872178422596,25.81187,16.64011,0.3137234683743858,0.2855082818358457,0.3866461776912001,1.2884140968595994,0.02809685791101102,0.0914257855860484,0
PRECHA.BK,2008-12-31,21.123933455482522,-0.0118822015499514,-0.012709936435987076,90.974,97.31141,0.01346,0.933302618988553,0.24114165636485307,-0.6921609626237,72.78046,2.32755,0.06258,0.2680374263941936,-0.01669777068417164,0.066697381011447,6.66974,-3.69781,-0.04365299096079401,0.0638542732182894,0.5196570787790364,-0.5703890459372705,0.8477114179519465,0.18917673742779176,0
PRECHA.BK,2007-12-31,21.02308816734234,-0.07628375119200308,-0.0824973076232724,89.19162,96.45656,0.01377,1.1720497907746847,0.23630334804598108,-0.9357464427287038,68.56846,2.46393,0.08731,0.1438823938917397,-0.3257603727578752,-0.15999012297774584,-17.20498,-45.39638,-0.2426981230817103,0.07531829353321197,0.5354185144103633,-0.5272165924171703,-0.06850616496187589,0.430907142762656,0
